# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.1, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
5.99484e-06, 92, 0.0964441, 5.68035e-112, 37.9012, 4.96146e+21, 1.20407, 0.444963
5.99484e-06, 93, 0.100334, 2.99995e-113, 35.7133, 5.18072e+21, 1.23896, 0.455529
5.99484e-06, 94, 0.104772, 1.58337e-114, 33.6731, 5.40716e+21, 1.27447, 0.466296
5.99484e-06, 95, 0.108605, 8.35183e-116, 31.7692, 5.64095e+21, 1.31061, 0.477125
5.99484e-06, 96, 0.113288, 4.40273e-117, 29.9913, 5.88224e+21, 1.34739, 0.488155
5.99484e-06, 97, 0.117341, 2.31956e-118, 28.3297, 6.13119e+21, 1.3848, 0.499251
5.99484e-06, 98, 0.122139, 1.22135e-119, 26.7758, 6.38796e+21, 1.42286, 0.510546
5.99484e-06, 99, 0.126523, 6.42732e-121, 25.3217, 6.65271e+21, 1.46156, 0.521908
5.99484e-06, 100, 0.131322, 3.38049e-122, 23.96, 6.92561e+21, 1.50092, 0.53347
5.99484e-06, 101, 0.136623, 1.77702e-123, 22.684, 7.20682e+21, 1.54093, 0.545102
5.99484e-06, 102, 0.141274, 9.33632e-125, 21.4875, 7.4965e+21, 1.5816, 0.556932
5.99484e-06, 103, 0.146447, 4.90267e-126, 20.3649, 7.79484e+21, 1.62294, 0.568835
5.99484e-06, 104, 0.15178, 2.57316e-127, 19.3109, 8.10198e+21, 1.66494, 0.580935
5.99484e-06, 105, 0.157669, 1.34984e-128, 18.3209, 8.41812e+21, 1.70762, 0.59311
7.22081e-06, 5, 8.66552e-07, 1.28744e+13, 2.8467e+08, 2.47693e+16, 0.000727884, 0.000331105
7.22081e-06, 6, 1.86576e-06, 4.69678e+10, 1.04435e+08, 5.13616e+16, 0.00112206, 0.000520022
7.22081e-06, 7, 3.56436e-06, 1.62364e+08, 4.47339e+07, 9.51538e+16, 0.0016258, 0.000748248
7.22081e-06, 8, 6.24727e-06, 538922, 2.14625e+07, 1.62328e+17, 0.00224945, 0.00103536
7.22081e-06, 9, 1.02422e-05, 1732.34, 1.1229e+07, 2.60018e+17, 0.0030029, 0.00136685
7.22081e-06, 10, 1.59354e-05, 5.42617, 6.29037e+06, 3.96309e+17, 0.00389572, 0.00176514
7.22081e-06, 11, 2.37489e-05, 0.0166413, 3.72406e+06, 5.80236e+17, 0.00493714, 0.00221042
7.22081e-06, 12, 3.42519e-05, 4.99639e-05, 2.3077e+06, 8.21786e+17, 0.00613613, 0.00272802
7.22081e-06, 13, 4.77421e-05, 1.41246e-07, 1.48589e+06, 1.1319e+18, 0.00750139, 0.00329434
7.22081e-06, 14, 6.50516e-05, 4.10795e-10, 988490, 1.52246e+18, 0.00904142, 0.00393718
7.22081e-06, 15, 8.66139e-05, 1.18219e-12, 676355, 2.00631e+18, 0.0107645, 0.00463012
7.22081e-06, 16, 0.000113281, 3.4223e-15, 474260, 2.59725e+18, 0.0126788, 0.00540283
7.22081e-06, 17, 0.000145697, 1.34602e-17, 339787, 3.31001e+18, 0.0147921, 0.00622683
7.22081e-06, 18, 0.000184694, 2.93331e-19, 248129, 4.16029e+18, 0.0171124, 0.00713313
7.22081e-06, 19, 0.000230962, 1.77579e-20, 184303, 5.16474e+18, 0.0196472, 0.00809185
7.22081e-06, 20, 0.000285523, 1.15618e-21, 138999, 6.34094e+18, 0.022404, 0.00913488
7.22081e-06, 21, 0.000349139, 7.46001e-23, 106285, 7.70746e+18, 0.0253903, 0.0102314
7.22081e-06, 22, 0.000423999, 4.75819e-24, 82290.9, 9.28377e+18, 0.0286132, 0.0114139
7.22081e-06, 23, 0.000507663, 3.00265e-25, 64442.6, 1.10903e+19, 0.03208, 0.0126511
7.22081e-06, 24, 0.000605724, 1.87633e-26, 50993.5, 1.31486e+19, 0.0357978, 0.0139754
7.22081e-06, 25, 0.000714779, 1.16197e-27, 40738.6, 1.54808e+19, 0.0397733, 0.0153557
7.22081e-06, 26, 0.000839093, 7.13607e-29, 32833.9, 1.81104e+19, 0.0440136, 0.0168242
7.22081e-06, 27, 0.000979253, 4.34881e-30, 26679.4, 2.10615e+19, 0.0485254, 0.0183499
7.22081e-06, 28, 0.00113552, 2.63128e-31, 21842.8, 2.43594e+19, 0.0533153, 0.0199648
7.22081e-06, 29, 0.00131131, 1.58148e-32, 18008.9, 2.80302e+19, 0.0583901, 0.0216382
7.22081e-06, 30, 0.00150389, 9.44601e-34, 14945.5, 3.2101e+19, 0.0637562, 0.0234016
7.22081e-06, 31, 0.00171758, 5.60918e-35, 12479.2, 3.66e+19, 0.0694201, 0.0252249
7.22081e-06, 32, 0.00195389, 3.31263e-36, 10479.8, 4.1556e+19, 0.0753882, 0.0271391
7.22081e-06, 33, 0.00221234, 1.94631e-37, 8848.1, 4.69991e+19, 0.0816668, 0.0291145
7.22081e-06, 34, 0.0024966, 1.13801e-38, 7508.32, 5.29602e+19, 0.0882622, 0.0311815
7.22081e-06, 35, 0.00280541, 6.62366e-40, 6401.81, 5.94711e+19, 0.0951806, 0.0333113
7.22081e-06, 36, 0.00314335, 3.83862e-41, 5482.93, 6.65647e+19, 0.102428, 0.0355335
7.22081e-06, 37, 0.00350932, 2.21554e-42, 4715.93, 7.42747e+19, 0.110011, 0.03782
7.22081e-06, 38, 0.00390478, 1.2738e-43, 4072.56, 8.26358e+19, 0.117935, 0.0401995
7.22081e-06, 39, 0.00433471, 7.29678e-45, 3530.38, 9.16837e+19, 0.126206, 0.0426451
7.22081e-06, 40, 0.00479677, 4.16528e-46, 3071.47, 1.01455e+20, 0.134831, 0.0451844
7.22081e-06, 41, 0.00529303, 2.36982e-47, 2681.42, 1.11987e+20, 0.143814, 0.0477914
7.22081e-06, 42, 0.00582856, 1.34405e-48, 2348.58, 1.23319e+20, 0.153162, 0.0504929
7.22081e-06, 43, 0.00639949, 7.59981e-50, 2063.48, 1.3549e+20, 0.162881, 0.0532638
7.22081e-06, 44, 0.007019, 4.2849e-51, 1818.39, 1.4854e+20, 0.172977, 0.05613
7.22081e-06, 45, 0.00766936, 2.40926e-52, 1606.97, 1.62511e+20, 0.183454, 0.0590675
7.22081e-06, 46, 0.00836793, 1.35109e-53, 1424, 1.77446e+20, 0.194319, 0.062101
7.22081e-06, 47, 0.00910967, 7.55766e-55, 1265.14, 1.93386e+20, 0.205578, 0.0652076
7.22081e-06, 48, 0.00990305, 4.21738e-56, 1126.81, 2.10377e+20, 0.217236, 0.068411
7.22081e-06, 49, 0.010743, 2.34796e-57, 1006, 2.28464e+20, 0.229298, 0.0716894
7.22081e-06, 50, 0.0116338, 1.30428e-58, 900.206, 2.47693e+20, 0.24177, 0.0750656
7.22081e-06, 51, 0.0126291, 7.22978e-60, 807.311, 2.68111e+20, 0.254657, 0.0785186
7.22081e-06, 52, 0.0135879, 3.9993e-61, 725.535, 2.89766e+20, 0.267965, 0.0820703
7.22081e-06, 53, 0.0146247, 2.20792e-62, 653.371, 3.12707e+20, 0.2817, 0.0857006
7.22081e-06, 54, 0.0157643, 1.21662e-63, 589.537, 3.36984e+20, 0.295866, 0.0894307
7.22081e-06, 55, 0.0169152, 6.69159e-65, 532.945, 3.62647e+20, 0.310469, 0.0932414
7.22081e-06, 56, 0.0181545, 3.67395e-66, 482.662, 3.8975e+20, 0.325514, 0.0971528
7.22081e-06, 57, 0.0195096, 2.0137e-67, 437.89, 4.18344e+20, 0.341007, 0.101147
7.22081e-06, 58, 0.0208339, 1.10189e-68, 397.945, 4.48483e+20, 0.356953, 0.105242
7.22081e-06, 59, 0.0222705, 6.01991e-70, 362.236, 4.80222e+20, 0.373356, 0.109423
7.22081e-06, 60, 0.0237625, 3.28376e-71, 330.252, 5.13616e+20, 0.390223, 0.113706
7.22081e-06, 61, 0.0253152, 1.78856e-72, 301.553, 5.48723e+20, 0.407558, 0.118075
7.22081e-06, 62, 0.0270317, 9.72771e-74, 275.755, 5.85599e+20, 0.425366, 0.122549
7.22081e-06, 63, 0.0287122, 5.28335e-75, 252.525, 6.24304e+20, 0.443652, 0.127111
7.22081e-06, 64, 0.0305375, 2.86563e-76, 231.573, 6.64896e+20, 0.462422, 0.131778
7.22081e-06, 65, 0.0324771, 1.55224e-77, 212.644, 7.07436e+20, 0.481681, 0.136536
7.22081e-06, 66, 0.0343184, 8.39743e-79, 195.518, 7.51986e+20, 0.501433, 0.1414
7.22081e-06, 67, 0.0364112, 4.53729e-80, 179.997, 7.98607e+20, 0.521683, 0.146356
7.22081e-06, 68, 0.0385819, 2.44864e-81, 165.912, 8.47363e+20, 0.542437, 0.15142
7.22081e-06, 69, 0.0407226, 1.31992e-82, 153.111, 8.98318e+20, 0.5637, 0.156579
7.22081e-06, 70, 0.0430328, 7.10691e-84, 141.461, 9.51538e+20, 0.585476, 0.161846
7.22081e-06, 71, 0.0455621, 3.82239e-85, 130.845, 1.00709e+21, 0.607769, 0.16721
7.22081e-06, 72, 0.0479583, 2.05364e-86, 121.157, 1.06503e+21, 0.630586, 0.172684
7.22081e-06, 73, 0.0505317, 1.10221e-87, 112.306, 1.12545e+21, 0.653931, 0.178256
7.22081e-06, 74, 0.0532116, 5.90965e-89, 104.208, 1.18839e+21, 0.677809, 0.18394
7.22081e-06, 75, 0.0560802, 3.16543e-90, 96.7923, 1.25395e+21, 0.702224, 0.189725
7.22081e-06, 76, 0.0588962, 1.69389e-91, 89.9918, 1.32217e+21, 0.727181, 0.195622
7.22081e-06, 77, 0.061932, 9.05595e-93, 83.7488, 1.39315e+21, 0.752686, 0.201622
7.22081e-06, 78, 0.0650701, 4.83712e-94, 78.0113, 1.46694e+21, 0.778742, 0.207736
7.22081e-06, 79, 0.0682489, 2.58139e-95, 72.7325, 1.54363e+21, 0.805355, 0.213954
7.22081e-06, 80, 0.0717131, 1.3764e-96, 67.8708, 1.62328e+21, 0.832529, 0.220289
7.22081e-06, 81, 0.0752473, 7.3328e-98, 63.3884, 1.70598e+21, 0.860268, 0.226729
7.22081e-06, 82, 0.0785527, 3.90334e-99, 59.2518, 1.7918e+21, 0.888579, 0.233287
7.22081e-06, 83, 0.0822014, 2.07613e-100, 55.4304, 1.88082e+21, 0.917464, 0.239953
7.22081e-06, 84, 0.0859621, 1.1034e-101, 51.8969, 1.97311e+21, 0.946929, 0.246738
7.22081e-06, 85, 0.0898965, 5.85971e-103, 48.6266, 2.06876e+21, 0.976979, 0.253633
7.22081e-06, 86, 0.0940481, 3.10953e-104, 45.597, 2.16784e+21, 1.00762, 0.260648
7.22081e-06, 87, 0.0982759, 1.64891e-105, 42.788, 2.27044e+21, 1.03885, 0.267776
7.22081e-06, 88, 0.102607, 8.73751e-107, 40.1812, 2.37665e+21, 1.07068, 0.275025
7.22081e-06, 89, 0.106947, 4.62674e-108, 37.7601, 2.48653e+21, 1.10311, 0.282388
7.22081e-06, 90, 0.111348, 2.44831e-109, 35.5095, 2.60018e+21, 1.13615, 0.289875
7.22081e-06, 91, 0.116033, 1.29469e-110, 33.4157, 2.71769e+21, 1.1698, 0.297478
7.22081e-06, 92, 0.120869, 6.84201e-112, 31.4662, 2.83913e+21, 1.20407, 0.305205
7.22081e-06, 93, 0.12616, 3.61345e-113, 29.6498, 2.9646e+21, 1.23896, 0.313051
7.22081e-06, 94, 0.130911, 1.90717e-114, 27.956, 3.09418e+21, 1.27447, 0.321023
7.22081e-06, 95, 0.136161, 1.00598e-115, 26.3753, 3.22796e+21, 1.31061, 0.329115
7.22081e-06, 96, 0.142003, 5.3031e-117, 24.8992, 3.36604e+21, 1.34739, 0.337335
7.22081e-06, 97, 0.14708, 2.79392e-118, 23.5198, 3.50849e+21, 1.3848, 0.345676
7.22081e-06, 98, 0.152878, 1.47112e-119, 22.2298, 3.65543e+21, 1.42286, 0.354148
7.22081e-06, 99, 0.158722, 7.74173e-121, 21.0225, 3.80693e+21, 1.46156, 0.362743
7.22081e-06, 100, 0.164927, 4.07181e-122, 19.892, 3.96309e+21, 1.50092, 0.371469
7.22081e-06, 101, 0.171106, 2.14043e-123, 18.8326, 4.12401e+21, 1.54093, 0.380321
7.22081e-06, 102, 0.177187, 1.12456e-124, 17.8393, 4.28978e+21, 1.5816, 0.389305
7.22081e-06, 103, 0.183689, 5.90528e-126, 16.9073, 4.46049e+21, 1.62294, 0.398417
7.22081e-06, 104, 0.190112, 3.09938e-127, 16.0323, 4.63625e+21, 1.66494, 0.407664
7.22081e-06, 105, 0.196894, 1.62589e-128, 15.2103, 4.81716e+21, 1.70762, 0.41704
8.69749e-06, 5, 1.10006e-06, 8.87197e+12, 2.36338e+08, 1.41739e+16, 0.000727884, 0.000279101
8.69749e-06, 6, 2.36746e-06, 3.23728e+10, 8.67034e+07, 2.9391e+16, 0.00112206, 0.000427488
8.69749e-06, 7, 4.52211e-06, 1.11908e+08, 3.71389e+07, 5.44505e+16, 0.0016258, 0.000606468
8.69749e-06, 8, 7.92629e-06, 371458, 1.78186e+07, 9.28901e+16, 0.00224945, 0.000823755
8.69749e-06, 9, 1.30187e-05, 1194.04, 9.32254e+06, 1.48792e+17, 0.0030029, 0.00107605
8.69749e-06, 10, 2.0203e-05, 3.74005, 5.22238e+06, 2.26783e+17, 0.00389572, 0.00137037
8.69749e-06, 11, 3.01923e-05, 0.0114702, 3.09178e+06, 3.32032e+17, 0.00493714, 0.00170243
8.69749e-06, 12, 4.33099e-05, 3.44373e-05, 1.91589e+06, 4.70256e+17, 0.00613613, 0.00207907
8.69749e-06, 13, 6.04371e-05, 9.73552e-08, 1.23362e+06, 6.47714e+17, 0.00750139, 0.00249576
8.69749e-06, 14, 8.2437e-05, 2.83151e-10, 820661, 8.71208e+17, 0.00904142, 0.0029592
8.69749e-06, 15, 0.000110148, 8.15263e-13, 561521, 1.14809e+18, 0.0107645, 0.00346489
8.69749e-06, 16, 0.000143444, 2.38862e-15, 393739, 1.48624e+18, 0.0126788, 0.00401931
8.69749e-06, 17, 0.000184969, 1.13176e-17, 282097, 1.89411e+18, 0.0147921, 0.00461814
8.69749e-06, 18, 0.00023373, 3.39599e-19, 206001, 2.38067e+18, 0.0171124, 0.00526761
8.69749e-06, 19, 0.000293049, 2.13512e-20, 153011, 2.95545e+18, 0.0196472, 0.00596367
8.69749e-06, 20, 0.000361227, 1.39252e-21, 115399, 3.62852e+18, 0.022404, 0.00671223
8.69749e-06, 21, 0.000442791, 8.98558e-23, 88239.3, 4.41049e+18, 0.0253903, 0.00750955
8.69749e-06, 22, 0.000534916, 5.73126e-24, 68319.3, 5.31252e+18, 0.0286132, 0.00836123
8.69749e-06, 23, 0.000644025, 3.6167e-25, 53501.4, 6.3463e+18, 0.03208, 0.00926388
8.69749e-06, 24, 0.000764507, 2.26005e-26, 42335.7, 7.5241e+18, 0.0357978, 0.0102228
8.69749e-06, 25, 0.000903539, 1.39959e-27, 33821.9, 8.85869e+18, 0.0397733, 0.0112349
8.69749e-06, 26, 0.00106325, 8.59542e-29, 27259.3, 1.03634e+19, 0.0440136, 0.0123051
8.69749e-06, 27, 0.00123727, 5.23816e-30, 22149.7, 1.20522e+19, 0.0485254, 0.0134307
8.69749e-06, 28, 0.0014393, 3.16939e-31, 18134.2, 1.39393e+19, 0.0533153, 0.0146165
8.69749e-06, 29, 0.00165545, 1.90489e-32, 14951.3, 1.60399e+19, 0.0583901, 0.0158599
8.69749e-06, 30, 0.00189936, 1.13778e-33, 12408, 1.83694e+19, 0.0637562, 0.0171653
8.69749e-06, 31, 0.00216927, 6.75628e-35, 10360.5, 2.09438e+19, 0.0694201, 0.0185307
8.69749e-06, 32, 0.00246693, 3.99007e-36, 8700.49, 2.37799e+19, 0.0753882, 0.0199602
8.69749e-06, 33, 0.00279351, 2.34433e-37, 7345.85, 2.68946e+19, 0.0816668, 0.0214518
8.69749e-06, 34, 0.00315192, 1.37074e-38, 6233.54, 3.03058e+19, 0.0882622, 0.0230096
8.69749e-06, 35, 0.00355316, 7.97822e-40, 5314.89, 3.40316e+19, 0.0951806, 0.0246317
8.69749e-06, 36, 0.00396737, 4.62363e-41, 4552.03, 3.80908e+19, 0.102428, 0.0263221
8.69749e-06, 37, 0.00442755, 2.66862e-42, 3915.25, 4.25027e+19, 0.110011, 0.0280791
8.69749e-06, 38, 0.00492869, 1.5343e-43, 3381.11, 4.72872e+19, 0.117935, 0.0299064
8.69749e-06, 39, 0.00546869, 8.78899e-45, 2930.98, 5.24648e+19, 0.126206, 0.0318027
8.69749e-06, 40, 0.00607555, 5.0171e-46, 2549.99, 5.80563e+19, 0.134831, 0.0337712
8.69749e-06, 41, 0.00668273, 2.85446e-47, 2226.17, 6.40833e+19, 0.143814, 0.0358111
8.69749e-06, 42, 0.00734866, 1.61891e-48, 1949.83, 7.05678e+19, 0.153162, 0.0379253
8.69749e-06, 43, 0.00807197, 9.154e-50, 1713.14, 7.75324e+19, 0.162881, 0.0401131
8.69749e-06, 44, 0.00884394, 5.16118e-51, 1509.66, 8.50003e+19, 0.172977, 0.0423773
8.69749e-06, 45, 0.00970488, 2.90196e-52, 1334.14, 9.2995e+19, 0.183454, 0.0447174
8.69749e-06, 46, 0.0105479, 1.62739e-53, 1182.23, 1.01541e+20, 0.194319, 0.047136
8.69749e-06, 47, 0.0115131, 9.10323e-55, 1050.34, 1.10663e+20, 0.205578, 0.0496327
8.69749e-06, 48, 0.0124762, 5.07985e-56, 935.496, 1.20386e+20, 0.217236, 0.0522101
8.69749e-06, 49, 0.0135361, 2.82813e-57, 835.2, 1.30736e+20, 0.229298, 0.0548678
8.69749e-06, 50, 0.0146569, 1.57102e-58, 747.367, 1.41739e+20, 0.24177, 0.0576083
8.69749e-06, 51, 0.0158551, 8.7083e-60, 670.244, 1.53423e+20, 0.254657, 0.0604313
8.69749e-06, 52, 0.0170982, 4.81718e-61, 602.352, 1.65815e+20, 0.267965, 0.0633393
8.69749e-06, 53, 0.018454, 2.65945e-62, 542.44, 1.78942e+20, 0.2817, 0.066332
8.69749e-06, 54, 0.0198227, 1.46543e-63, 489.444, 1.92834e+20, 0.295866, 0.0694117
8.69749e-06, 55, 0.0212951, 8.06004e-65, 442.46, 2.0752e+20, 0.310469, 0.0725784
8.69749e-06, 56, 0.0228464, 4.42529e-66, 400.714, 2.23029e+20, 0.325514, 0.0758342
8.69749e-06, 57, 0.0244934, 2.42551e-67, 363.544, 2.39392e+20, 0.341007, 0.0791791
8.69749e-06, 58, 0.0261888, 1.32723e-68, 330.381, 2.56638e+20, 0.356953, 0.0826153
8.69749e-06, 59, 0.0279879, 7.251e-70, 300.734, 2.74801e+20, 0.373356, 0.0861428
8.69749e-06, 60, 0.0298756, 3.9553e-71, 274.181, 2.9391e+20, 0.390223, 0.0897635
8.69749e-06, 61, 0.0318433, 2.15433e-72, 250.354, 3.13999e+20, 0.407558, 0.0934778
8.69749e-06, 62, 0.0339196, 1.17171e-73, 228.936, 3.35101e+20, 0.425366, 0.0972875
8.69749e-06, 63, 0.0360928, 6.36381e-75, 209.651, 3.5725e+20, 0.443652, 0.101193
8.69749e-06, 64, 0.0383425, 3.45166e-76, 192.256, 3.80478e+20, 0.462422, 0.105196
8.69749e-06, 65, 0.0406908, 1.86968e-77, 176.541, 4.04821e+20, 0.481681, 0.109296
8.69749e-06, 66, 0.0432457, 1.01147e-78, 162.322, 4.30314e+20, 0.501433, 0.113496
8.69749e-06, 67, 0.0458329, 5.46518e-80, 149.437, 4.56992e+20, 0.521683, 0.117796
8.69749e-06, 68, 0.0484059, 2.9494e-81, 137.743, 4.84892e+20, 0.542437, 0.122197
8.69749e-06, 69, 0.0511751, 1.58985e-82, 127.116, 5.14051e+20, 0.5637, 0.126701
8.69749e-06, 70, 0.0542535, 8.5603e-84, 117.444, 5.44505e+20, 0.585476, 0.131308
8.69749e-06, 71, 0.0571325, 4.60408e-85, 108.63, 5.76293e+20, 0.607769, 0.136019
8.69749e-06, 72, 0.0602297, 2.47362e-86, 100.587, 6.09452e+20, 0.630586, 0.140836
8.69749e-06, 73, 0.0634828, 1.32761e-87, 93.2381, 6.44022e+20, 0.653931, 0.145759
8.69749e-06, 74, 0.066851, 7.11819e-89, 86.5157, 6.80043e+20, 0.677809, 0.150789
8.69749e-06, 75, 0.0703497, 3.81277e-90, 80.3586, 7.17554e+20, 0.702224, 0.155928
8.69749e-06, 76, 0.073958, 2.0403e-91, 74.7127, 7.56596e+20, 0.727181, 0.161176
8.69749e-06, 77, 0.0777865, 1.09079e-92, 69.5297, 7.9721e+20, 0.752686, 0.166534
8.69749e-06, 78, 0.0818068, 5.82633e-94, 64.7663, 8.39437e+20, 0.778742, 0.172005
8.69749e-06, 79, 0.0857023, 3.1093e-95, 60.3838, 8.8332e+20, 0.805355, 0.177587
8.69749e-06, 80, 0.089844, 1.65788e-96, 56.3475, 9.28901e+20, 0.832529, 0.183283
8.69749e-06, 81, 0.0941976, 8.83238e-98, 52.6262, 9.76224e+20, 0.860268, 0.189093
8.69749e-06, 82, 0.098683, 4.70159e-99, 49.1919, 1.02533e+21, 0.888579, 0.195019
8.69749e-06, 83, 0.10317, 2.50071e-100, 46.0193, 1.07627e+21, 0.917464, 0.201061
8.69749e-06, 84, 0.107986, 1.32905e-101, 43.0857, 1.12909e+21, 0.946929, 0.207221
8.69749e-06, 85, 0.112993, 7.05804e-103, 40.3706, 1.18382e+21, 0.976979, 0.213498
8.69749e-06, 86, 0.118129, 3.74544e-104, 37.8554, 1.24052e+21, 1.00762, 0.219895
8.69749e-06, 87, 0.123019, 1.98612e-105, 35.5233, 1.29923e+21, 1.03885, 0.226413
8.69749e-06, 88, 0.128662, 1.05244e-106, 33.3591, 1.36e+21, 1.07068, 0.233052
8.69749e-06, 89, 0.13402, 5.57293e-108, 31.3491, 1.42288e+21, 1.10311, 0.239812
8.69749e-06, 90, 0.139852, 2.949e-109, 29.4806, 1.48792e+21, 1.13615, 0.246696
8.69749e-06, 91, 0.145707, 1.55946e-110, 27.7423, 1.55516e+21, 1.1698, 0.253705
8.69749e-06, 92, 0.151504, 8.24122e-112, 26.1238, 1.62465e+21, 1.20407, 0.260838
8.69749e-06, 93, 0.157734, 4.35242e-113, 24.6158, 1.69645e+21, 1.23896, 0.268097
8.69749e-06, 94, 0.164113, 2.29719e-114, 23.2095, 1.7706e+21, 1.27447, 0.275484
8.69749e-06, 95, 0.170676, 1.21171e-115, 21.8973, 1.84716e+21, 1.31061, 0.282998
8.69749e-06, 96, 0.177361, 6.3876e-117, 20.6718, 1.92617e+21, 1.34739, 0.290641
8.69749e-06, 97, 0.18455, 3.36529e-118, 19.5265, 2.00769e+21, 1.3848, 0.298414
8.69749e-06, 98, 0.191439, 1.77197e-119, 18.4555, 2.09177e+21, 1.42286, 0.306318
8.69749e-06, 99, 0.198731, 9.32495e-121, 17.4532, 2.17846e+21, 1.46156, 0.314353
8.69749e-06, 100, 0.206282, 4.90451e-122, 16.5147, 2.26783e+21, 1.50092, 0.322521
8.69749e-06, 101, 0.21381, 2.57816e-123, 15.6352, 2.35991e+21, 1.54093, 0.330822
8.69749e-06, 102, 0.221767, 1.35454e-124, 14.8105, 2.45477e+21, 1.5816, 0.339258
8.69749e-06, 103, 0.229864, 7.11293e-126, 14.0367, 2.55246e+21, 1.62294, 0.34783
8.69749e-06, 104, 0.238554, 3.73322e-127, 13.3103, 2.65303e+21, 1.66494, 0.356537
8.69749e-06, 105, 0.246546, 1.95839e-128, 12.6278, 2.75656e+21, 1.70762, 0.365382
1.04762e-05, 5, 1.39848e-06, 6.11383e+12, 1.96212e+08, 8.11083e+15, 0.000727884, 0.000233459
1.04762e-05, 6, 3.00368e-06, 2.23171e+10, 7.19827e+07, 1.68186e+16, 0.00112206, 0.000351305
1.04762e-05, 7, 5.74121e-06, 7.7104e+07, 3.08334e+07, 3.11586e+16, 0.0016258, 0.000493937
1.04762e-05, 8, 1.00538e-05, 256024, 1.47933e+07, 5.31551e+16, 0.00224945, 0.000664667
1.04762e-05, 9, 1.6467e-05, 823.008, 7.73974e+06, 8.51443e+16, 0.0030029, 0.000864361
1.04762e-05, 10, 2.56145e-05, 2.57782, 4.33571e+06, 1.29773e+17, 0.00389572, 0.00109572
1.04762e-05, 11, 3.8156e-05, 0.00790586, 2.56685e+06, 1.90001e+17, 0.00493714, 0.0013592
1.04762e-05, 12, 5.48874e-05, 2.3736e-05, 1.59061e+06, 2.69098e+17, 0.00613613, 0.00165718
1.04762e-05, 13, 7.688e-05, 6.71033e-08, 1.02417e+06, 3.70646e+17, 0.00750139, 0.00199022
1.04762e-05, 14, 0.000104273, 1.95172e-10, 681327, 4.98537e+17, 0.00904142, 0.00236056
1.04762e-05, 15, 0.000139122, 5.62442e-13, 466185, 6.56977e+17, 0.0107645, 0.00276887
1.04762e-05, 16, 0.000181609, 1.68222e-15, 326889, 8.50482e+17, 0.0126788, 0.00321727
1.04762e-05, 17, 0.000233533, 1.02581e-17, 234202, 1.08388e+18, 0.0147921, 0.00370654
1.04762e-05, 18, 0.000296982, 3.99592e-19, 171026, 1.36231e+18, 0.0171124, 0.00423868
1.04762e-05, 19, 0.000369917, 2.56913e-20, 127033, 1.69122e+18, 0.0196472, 0.00481456
1.04762e-05, 20, 0.000458407, 1.67722e-21, 95806.5, 2.07637e+18, 0.022404, 0.00543608
1.04762e-05, 21, 0.000558776, 1.08231e-22, 73257.8, 2.52384e+18, 0.0253903, 0.00610418
1.04762e-05, 22, 0.00067647, 6.90332e-24, 56719.9, 3.04002e+18, 0.0286132, 0.00682067
1.04762e-05, 23, 0.000811962, 4.35633e-25, 44417.8, 3.63159e+18, 0.03208, 0.00758656
1.04762e-05, 24, 0.00096758, 2.72223e-26, 35147.8, 4.30557e+18, 0.0357978, 0.00840357
1.04762e-05, 25, 0.00114562, 1.68582e-27, 28079.6, 5.06927e+18, 0.0397733, 0.00927275
1.04762e-05, 26, 0.00134067, 1.03532e-28, 22631.2, 5.93033e+18, 0.0440136, 0.0101958
1.04762e-05, 27, 0.00156908, 6.30939e-30, 18389.1, 6.89669e+18, 0.0485254, 0.0111737
1.04762e-05, 28, 0.00181349, 3.81754e-31, 15055.4, 7.97659e+18, 0.0533153, 0.0122081
1.04762e-05, 29, 0.00209085, 2.29445e-32, 12412.8, 9.17862e+18, 0.0583901, 0.0133002
1.04762e-05, 30, 0.00239902, 1.37045e-33, 10301.3, 1.05116e+19, 0.0637562, 0.0144514
1.04762e-05, 31, 0.00274053, 8.13796e-35, 8601.44, 1.19848e+19, 0.0694201, 0.0156628
1.04762e-05, 32, 0.00311827, 4.80605e-36, 7223.3, 1.36077e+19, 0.0753882, 0.0169361
1.04762e-05, 33, 0.0035374, 2.82376e-37, 6098.65, 1.53901e+19, 0.0816668, 0.0182722
1.04762e-05, 34, 0.0039781, 1.65106e-38, 5175.19, 1.73421e+19, 0.0882622, 0.0196727
1.04762e-05, 35, 0.00447128, 9.60979e-40, 4412.51, 1.94741e+19, 0.0951806, 0.0211387
1.04762e-05, 36, 0.00500557, 5.56918e-41, 3779.17, 2.17969e+19, 0.102428, 0.0226716
1.04762e-05, 37, 0.00558857, 3.21436e-42, 3250.51, 2.43216e+19, 0.110011, 0.0242725
1.04762e-05, 38, 0.00621829, 1.84807e-43, 2807.05, 2.70595e+19, 0.117935, 0.0259429
1.04762e-05, 39, 0.00692912, 1.05864e-44, 2433.35, 3.00223e+19, 0.126206, 0.0276837
1.04762e-05, 40, 0.00763033, 6.04311e-46, 2117.05, 3.3222e+19, 0.134831, 0.0294965
1.04762e-05, 41, 0.0084329, 3.43821e-47, 1848.2, 3.66708e+19, 0.143814, 0.0313823
