# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.001, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
1.45083e-07, 36, 2.2986e-10, 7.7127e-49, 272887, 8.2064e+24, 1.02428e-09, 2.14124e-10
1.45083e-07, 37, 2.5565e-10, 4.45153e-50, 234713, 9.15693e+24, 1.10011e-09, 2.29858e-10
1.45083e-07, 38, 2.83004e-10, 2.55937e-51, 202692, 1.01877e+25, 1.17935e-09, 2.46298e-10
1.45083e-07, 39, 3.12765e-10, 1.46609e-52, 175708, 1.13032e+25, 1.26206e-09, 2.63454e-10
1.45083e-07, 40, 3.44225e-10, 8.36903e-54, 152868, 1.25079e+25, 1.3483e-09, 2.81339e-10
1.45083e-07, 41, 3.78397e-10, 4.76153e-55, 133455, 1.38063e+25, 1.43814e-09, 2.99967e-10
1.45083e-07, 42, 4.14573e-10, 2.7005e-56, 116889, 1.52034e+25, 1.53163e-09, 3.1935e-10
1.45083e-07, 43, 4.53274e-10, 1.52698e-57, 102700, 1.67039e+25, 1.62882e-09, 3.39499e-10
nan, nan, nan, nan, nan, nan, nan, nan
nan, nan, nan, nan, nan, nan, nan, nan
1.45083e-07, 46, 5.84765e-10, 2.71465e-61, 70872.6, 2.18763e+25, 1.94319e-09, 4.04654e-10
1.45083e-07, 47, 6.33295e-10, 1.51851e-62, 62966.3, 2.38415e+25, 2.05578e-09, 4.27981e-10
1.45083e-07, 48, 6.85288e-10, 8.4737e-64, 56081.5, 2.59363e+25, 2.17236e-09, 4.52135e-10
1.45083e-07, 49, 7.40886e-10, 4.7176e-65, 50068.9, 2.81661e+25, 2.29298e-09, 4.77122e-10
1.45083e-07, 50, 7.98411e-10, 2.62061e-66, 44803.4, 3.05368e+25, 2.41769e-09, 5.02959e-10
1.45083e-07, 51, 8.59202e-10, 1.45263e-67, 40180, 3.3054e+25, 2.54657e-09, 5.29652e-10
1.45083e-07, 52, 9.23168e-10, 8.03554e-69, 36110, 3.57237e+25, 2.67965e-09, 5.57213e-10
1.45083e-07, 53, 9.90742e-10, 4.43624e-70, 32518.4, 3.8552e+25, 2.817e-09, 5.85657e-10
1.45083e-07, 54, 1.06121e-09, 2.44448e-71, 29341.4, 4.15449e+25, 2.95866e-09, 6.1499e-10
1.45083e-07, 55, 1.1352e-09, 1.3445e-72, 26524.8, 4.47089e+25, 3.10469e-09, 6.45228e-10
1.45083e-07, 56, 1.21405e-09, 7.38183e-74, 24022.2, 4.80502e+25, 3.25514e-09, 6.76375e-10
1.45083e-07, 57, 1.2936e-09, 4.04599e-75, 21793.9, 5.15754e+25, 3.41007e-09, 7.08451e-10
1.45083e-07, 58, 1.37986e-09, 2.21396e-76, 19805.8, 5.52911e+25, 3.56952e-09, 7.41458e-10
1.45083e-07, 59, 1.46874e-09, 1.20954e-77, 18028.5, 5.9204e+25, 3.73356e-09, 7.75414e-10
1.45083e-07, 60, 1.56063e-09, 6.59784e-79, 16436.7, 6.3321e+25, 3.90222e-09, 8.10326e-10
1.45083e-07, 61, 1.66037e-09, 3.59364e-80, 15008.3, 6.76491e+25, 4.07558e-09, 8.462e-10
1.45083e-07, 62, 1.75938e-09, 1.95452e-81, 13724.4, 7.21954e+25, 4.25365e-09, 8.83056e-10
1.45083e-07, 63, 1.8639e-09, 1.06155e-82, 12568.2, 7.69671e+25, 4.43653e-09, 9.20898e-10
1.45083e-07, 64, 1.97321e-09, 5.75771e-84, 11525.4, 8.19715e+25, 4.62422e-09, 9.5974e-10
1.45083e-07, 65, 2.08185e-09, 3.11882e-85, 10583.3, 8.7216e+25, 4.81681e-09, 9.99587e-10
nan, nan, nan, nan, nan, nan, nan, nan
1.45083e-07, 67, 2.31934e-09, 9.11648e-88, 8958.49, 9.8456e+25, 5.21683e-09, 1.08235e-09
1.45083e-07, 68, 2.44494e-09, 4.9199e-89, 8257.48, 1.04467e+26, 5.42437e-09, 1.12529e-09
1.45083e-07, 69, 2.58136e-09, 2.65204e-90, 7620.38, 1.10749e+26, 5.637e-09, 1.16928e-09
1.45083e-07, 70, 2.71153e-09, 1.42795e-91, 7040.56, 1.1731e+26, 5.85476e-09, 1.21432e-09
1.45083e-07, 71, 2.85034e-09, 7.68008e-93, 6512.17, 1.24158e+26, 6.07769e-09, 1.26044e-09
1.45083e-07, 72, 2.99419e-09, 4.12625e-94, 6030.01, 1.31302e+26, 6.30586e-09, 1.30764e-09
1.45083e-07, 73, 3.14281e-09, 2.21459e-95, 5589.47, 1.3875e+26, 6.53932e-09, 1.35592e-09
1.45083e-07, 74, 3.29643e-09, 1.18739e-96, 5186.47, 1.46511e+26, 6.77809e-09, 1.4053e-09
1.45083e-07, 75, 3.46327e-09, 6.36008e-98, 4817.37, 1.54592e+26, 7.02223e-09, 1.4558e-09
1.45083e-07, 76, 3.62092e-09, 3.40343e-99, 4478.9, 1.63004e+26, 7.27181e-09, 1.50741e-09
1.45083e-07, 77, 3.78911e-09, 1.81955e-100, 4168.19, 1.71754e+26, 7.52685e-09, 1.56016e-09
1.45083e-07, 78, 3.96199e-09, 9.71891e-102, 3882.63, 1.80851e+26, 7.78743e-09, 1.61403e-09
1.45083e-07, 79, 4.1413e-09, 5.18662e-103, 3619.91, 1.90305e+26, 8.05355e-09, 1.66906e-09
1.45083e-07, 80, 4.32542e-09, 2.76551e-104, 3377.94, 2.00126e+26, 8.32529e-09, 1.72525e-09
1.45083e-07, 81, 4.52718e-09, 1.47333e-105, 3154.85, 2.10321e+26, 8.60269e-09, 1.78261e-09
1.45083e-07, 82, 4.71949e-09, 7.84273e-107, 2948.97, 2.20901e+26, 8.8858e-09, 1.84114e-09
1.45083e-07, 83, 4.91259e-09, 4.17143e-108, 2758.78, 2.31876e+26, 9.17463e-09, 1.90086e-09
1.45083e-07, 84, 5.11774e-09, 2.21698e-109, 2582.92, 2.43254e+26, 9.46931e-09, 1.96178e-09
1.45083e-07, 85, 5.34962e-09, 1.17735e-110, 2420.15, 2.55046e+26, 9.7698e-09, 2.0239e-09
1.45083e-07, 86, 5.54234e-09, 6.24778e-112, 2269.37, 2.67262e+26, 1.00762e-08, 2.08723e-09
1.45083e-07, 87, 5.76503e-09, 3.31304e-113, 2129.56, 2.79911e+26, 1.03885e-08, 2.15179e-09
1.45083e-07, 88, 5.99742e-09, 1.75557e-114, 1999.82, 2.93004e+26, 1.07068e-08, 2.21759e-09
1.45083e-07, 89, 6.23359e-09, 9.29621e-116, 1879.32, 3.06551e+26, 1.10311e-08, 2.28463e-09
1.45083e-07, 90, 6.4887e-09, 4.91923e-117, 1767.31, 3.20563e+26, 1.13615e-08, 2.35293e-09
1.45083e-07, 91, 6.7392e-09, 2.60134e-118, 1663.1, 3.35049e+26, 1.1698e-08, 2.42248e-09
1.45083e-07, 92, 6.97378e-09, 1.37472e-119, 1566.08, 3.50021e+26, 1.20407e-08, 2.49331e-09
1.45083e-07, 93, 7.22825e-09, 7.26027e-121, 1475.67, 3.65489e+26, 1.23896e-08, 2.56541e-09
1.45083e-07, 94, 7.48758e-09, 3.83195e-122, 1391.37, 3.81465e+26, 1.27447e-08, 2.6388e-09
1.45083e-07, 95, 7.75616e-09, 2.02125e-123, 1312.7, 3.97958e+26, 1.31061e-08, 2.7135e-09
1.45083e-07, 96, 8.03211e-09, 1.06552e-124, 1239.24, 4.14981e+26, 1.34739e-08, 2.78951e-09
1.45083e-07, 97, 8.3163e-09, 5.61365e-126, 1170.58, 4.32544e+26, 1.38481e-08, 2.86682e-09
1.45083e-07, 98, 8.63396e-09, 2.95583e-127, 1106.38, 4.50658e+26, 1.42286e-08, 2.94546e-09
1.45083e-07, 99, 8.94767e-09, 1.5555e-128, 1046.29, 4.69336e+26, 1.46156e-08, 3.02545e-09
nan, nan, nan, nan, nan, nan, nan, nan
1.45083e-07, 101, 1.02511e-07, 4.30063e-131, 937.301, 5.08427e+26, 1.54093e-08, 3.18944e-09
1.45083e-07, 102, 1.04104e-07, 2.25951e-132, 887.863, 5.28864e+26, 1.5816e-08, 3.27347e-09
1.45083e-07, 103, 1.05695e-07, 1.18651e-133, 841.477, 5.4991e+26, 1.62293e-08, 3.35888e-09
1.45083e-07, 104, 1.073e-07, 6.22738e-135, 797.928, 5.71579e+26, 1.66494e-08, 3.44568e-09
1.45083e-07, 105, 1.08887e-07, 3.2668e-136, 757.017, 5.93882e+26, 1.70761e-08, 3.53385e-09
1.74753e-07, 5, 9.84925e-14, 2.19738e+06, 1.17626e+10, 1.74743e+21, 7.27889e-12, 1.75825e-12
1.74753e-07, 6, 2.09023e-13, 8014.47, 4.31525e+09, 3.62346e+21, 1.12205e-11, 2.61516e-12
1.74753e-07, 7, 3.95327e-13, 27.7151, 1.84841e+09, 6.71291e+21, 1.6258e-11, 3.68723e-12
nan, nan, nan, nan, nan, nan, nan, nan
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 10, 1.71708e-12, 8.96031e-07, 2.59919e+08, 2.79588e+22, 3.8957e-11, 8.46754e-12
1.74753e-07, 11, 2.54171e-12, 2.72502e-09, 1.53879e+08, 4.09345e+22, 4.93714e-11, 1.06547e-11
1.74753e-07, 12, 3.62508e-12, 8.14668e-12, 9.53544e+07, 5.79754e+22, 6.13613e-11, 1.31688e-11
1.74753e-07, 13, 5.02425e-12, 2.4009e-14, 6.13973e+07, 7.98532e+22, 7.50139e-11, 1.60298e-11
1.74753e-07, 14, 6.80368e-12, 6.98565e-17, 4.08445e+07, 1.07407e+23, 9.04143e-11, 1.92569e-11
1.74753e-07, 15, 8.99128e-12, 2.00881e-19, 2.7947e+07, 1.41541e+23, 1.07645e-10, 2.2867e-11
1.74753e-07, 16, 1.1678e-11, 5.73367e-22, 1.95965e+07, 1.83231e+23, 1.26788e-10, 2.68745e-11
1.74753e-07, 17, 1.49492e-11, 1.71073e-24, 1.40401e+07, 2.33515e+23, 1.47921e-10, 3.1294e-11
1.74753e-07, 18, 1.87907e-11, 1.09839e-26, 1.02527e+07, 2.935e+23, 1.71124e-10, 3.61416e-11
1.74753e-07, 19, 2.33863e-11, 4.40587e-28, 7.61541e+06, 3.64362e+23, 1.96472e-10, 4.14344e-11
1.74753e-07, 20, 2.86761e-11, 2.80111e-29, 5.74345e+06, 4.47341e+23, 2.24041e-10, 4.71884e-11
1.74753e-07, 21, 3.48947e-11, 1.8055e-30, 4.39169e+06, 5.43746e+23, 2.53903e-10, 5.34178e-11
1.74753e-07, 22, 4.19922e-11, 1.15154e-31, 3.40027e+06, 6.54952e+23, 2.86133e-10, 6.01381e-11
1.74753e-07, 23, 5.01476e-11, 7.26682e-33, 2.66278e+06, 7.82402e+23, 3.20801e-10, 6.73633e-11
1.74753e-07, 24, 5.93325e-11, 4.54097e-34, 2.10706e+06, 9.27606e+23, 3.57977e-10, 7.51092e-11
1.74753e-07, 25, 6.98334e-11, 2.81212e-35, 1.68332e+06, 1.09214e+24, 3.97732e-10, 8.33883e-11
1.74753e-07, 26, 8.15059e-11, 1.72703e-36, 1.3567e+06, 1.27765e+24, 4.40137e-10, 9.22156e-11
1.74753e-07, 27, 9.45681e-11, 1.05247e-37, 1.10239e+06, 1.48585e+24, 4.85253e-10, 1.01604e-10
1.74753e-07, 28, 1.09063e-10, 6.36806e-39, 902545, 1.71851e+24, 5.33152e-10, 1.1157e-10
1.74753e-07, 29, 1.2517e-10, 3.82738e-40, 744130, 1.97747e+24, 5.83903e-10, 1.22124e-10
1.74753e-07, 30, 1.42896e-10, 2.28606e-41, 617548, 2.26466e+24, 6.37561e-10, 1.3328e-10
1.74753e-07, 31, 1.62276e-10, 1.3575e-42, 515642, 2.58205e+24, 6.94201e-10, 1.45053e-10
1.74753e-07, 32, 1.83713e-10, 8.017e-44, 433025, 2.93169e+24, 7.53884e-10, 1.57454e-10
1.74753e-07, 33, 2.06869e-10, 4.71032e-45, 365604, 3.31569e+24, 8.16668e-10, 1.70499e-10
1.74753e-07, 34, 2.32325e-10, 2.75414e-46, 310244, 3.73624e+24, 8.82624e-10, 1.84198e-10
1.74753e-07, 35, 2.59546e-10, 1.60301e-47, 264523, 4.19557e+24, 9.51808e-10, 1.98565e-10
1.74753e-07, 36, 2.89582e-10, 9.28998e-49, 226555, 4.69601e+24, 1.02428e-09, 2.13612e-10
1.74753e-07, 37, 3.21496e-10, 5.36189e-50, 194863, 5.23993e+24, 1.10011e-09, 2.29353e-10
1.74753e-07, 38, 3.56193e-10, 3.08277e-51, 168278, 5.82979e+24, 1.17935e-09, 2.458e-10
1.74753e-07, 39, 3.93033e-10, 1.76591e-52, 145876, 6.46811e+24, 1.26206e-09, 2.62963e-10
1.74753e-07, 40, 4.32775e-10, 1.00805e-53, 126914, 7.15746e+24, 1.3483e-09, 2.80856e-10
1.74753e-07, 41, 4.75589e-10, 5.73528e-55, 110797, 7.90049e+24, 1.43814e-09, 2.99491e-10
1.74753e-07, 42, 5.20975e-10, 3.25277e-56, 97043.6, 8.69993e+24, 1.53163e-09, 3.18882e-10
1.74753e-07, 43, 5.69517e-10, 1.83925e-57, 85263.2, 9.55856e+24, 1.62882e-09, 3.39039e-10
1.74753e-07, 44, 6.21564e-10, 1.037e-58, 75136, 1.04792e+25, 1.72976e-09, 3.5997e-10
1.74753e-07, 45, 6.76081e-10, 5.83072e-60, 66400.2, 1.14649e+25, 1.83454e-09, 3.81692e-10
1.74753e-07, 46, 7.33719e-10, 3.2698e-61, 58839.6, 1.25184e+25, 1.94319e-09, 4.04217e-10
1.74753e-07, 47, 7.95296e-10, 1.82905e-62, 52275.7, 1.3643e+25, 2.05578e-09, 4.27552e-10
1.74753e-07, 48, 8.60152e-10, 1.02066e-63, 46559.8, 1.48417e+25, 2.17236e-09, 4.51713e-10
1.74753e-07, 49, 9.28707e-10, 5.68237e-65, 41568, 1.61177e+25, 2.29298e-09, 4.76709e-10
1.74753e-07, 50, 1.00162e-09, 3.15654e-66, 37196.6, 1.74743e+25, 2.41769e-09, 5.02553e-10
1.74753e-07, 51, 1.07764e-09, 1.7497e-67, 33358.2, 1.89147e+25, 2.54657e-09, 5.29254e-10
1.74753e-07, 52, 1.15804e-09, 9.67883e-69, 29979.2, 2.04424e+25, 2.67965e-09, 5.56822e-10
1.74753e-07, 53, 1.24222e-09, 5.34346e-70, 26997.3, 2.20608e+25, 2.817e-09, 5.85273e-10
1.74753e-07, 54, 1.33075e-09, 2.94438e-71, 24359.7, 2.37735e+25, 2.95866e-09, 6.14615e-10
1.74753e-07, 55, 1.42316e-09, 1.61945e-72, 22021.3, 2.55841e+25, 3.10469e-09, 6.4486e-10
1.74753e-07, 56, 1.52271e-09, 8.89143e-74, 19943.6, 2.74961e+25, 3.25514e-09, 6.76014e-10
1.74753e-07, 57, 1.62448e-09, 4.87341e-75, 18093.7, 2.95133e+25, 3.41007e-09, 7.08097e-10
1.74753e-07, 58, 1.73009e-09, 2.66672e-76, 16443.1, 3.16396e+25, 3.56952e-09, 7.41111e-10
1.74753e-07, 59, 1.83962e-09, 1.4569e-77, 14967.6, 3.38787e+25, 3.73356e-09, 7.75074e-10
1.74753e-07, 60, 1.9545e-09, 7.94712e-79, 13646, 3.62346e+25, 3.90222e-09, 8.09992e-10
1.74753e-07, 61, 2.07892e-09, 4.32856e-80, 12460.2, 3.87113e+25, 4.07558e-09, 8.45874e-10
1.74753e-07, 62, 2.20069e-09, 2.35423e-81, 11394.2, 4.13129e+25, 4.25365e-09, 8.82736e-10
1.74753e-07, 63, 2.33106e-09, 1.27864e-82, 10434.3, 4.40434e+25, 4.43653e-09, 9.20585e-10
1.74753e-07, 64, 2.46594e-09, 6.93519e-84, 9568.6, 4.69071e+25, 4.62422e-09, 9.59433e-10
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 66, 2.75087e-09, 2.03229e-86, 8078.79, 5.30511e+25, 5.01433e-09, 1.04016e-09
1.74753e-07, 67, 2.90199e-09, 1.09808e-87, 7437.5, 5.63401e+25, 5.21683e-09, 1.08206e-09
1.74753e-07, 68, 3.06552e-09, 5.92604e-89, 6855.5, 5.97798e+25, 5.42437e-09, 1.12501e-09
1.74753e-07, 69, 3.22291e-09, 3.19439e-90, 6326.57, 6.33746e+25, 5.637e-09, 1.169e-09
1.74753e-07, 70, 3.39018e-09, 1.71997e-91, 5845.2, 6.71291e+25, 5.85476e-09, 1.21405e-09
1.74753e-07, 71, 3.56382e-09, 9.25068e-93, 5406.51, 7.1048e+25, 6.07769e-09, 1.26017e-09
1.74753e-07, 72, 3.74317e-09, 4.97008e-94, 5006.22, 7.51361e+25, 6.30586e-09, 1.30737e-09
1.74753e-07, 73, 3.93971e-09, 2.66748e-95, 4640.48, 7.93981e+25, 6.53932e-09, 1.35566e-09
1.74753e-07, 74, 4.12843e-09, 1.43021e-96, 4305.9, 8.38389e+25, 6.77809e-09, 1.40505e-09
1.74753e-07, 75, 4.32002e-09, 7.66074e-98, 3999.46, 8.84634e+25, 7.02223e-09, 1.45555e-09
1.74753e-07, 76, 4.52292e-09, 4.09944e-99, 3718.46, 9.32767e+25, 7.27181e-09, 1.50717e-09
1.74753e-07, 77, 4.73311e-09, 2.19166e-100, 3460.5, 9.82837e+25, 7.52685e-09, 1.55992e-09
1.74753e-07, 78, 4.94912e-09, 1.17065e-101, 3223.43, 1.0349e+26, 7.78743e-09, 1.6138e-09
1.74753e-07, 79, 5.17175e-09, 6.2473e-103, 3005.31, 1.089e+26, 8.05355e-09, 1.66884e-09
1.74753e-07, 80, 5.4132e-09, 3.33107e-104, 2804.42, 1.14519e+26, 8.32529e-09, 1.72503e-09
1.74753e-07, 81, 5.64021e-09, 1.77463e-105, 2619.21, 1.20354e+26, 8.60269e-09, 1.78239e-09
1.74753e-07, 82, 5.88163e-09, 9.4466e-107, 2448.29, 1.26408e+26, 8.8858e-09, 1.84093e-09
1.74753e-07, 83, 6.12963e-09, 5.02451e-108, 2290.39, 1.32688e+26, 9.17463e-09, 1.90065e-09
1.74753e-07, 84, 6.38472e-09, 2.67036e-109, 2144.38, 1.39199e+26, 9.46931e-09, 1.96157e-09
1.74753e-07, 85, 6.66241e-09, 1.41813e-110, 2009.25, 1.45947e+26, 9.7698e-09, 2.0237e-09
1.74753e-07, 86, 6.95721e-09, 7.52547e-112, 1884.07, 1.52937e+26, 1.00762e-08, 2.08704e-09
1.74753e-07, 87, 7.23567e-09, 3.99057e-113, 1768, 1.60175e+26, 1.03885e-08, 2.1516e-09
1.74753e-07, 88, 7.49104e-09, 2.11459e-114, 1660.29, 1.67668e+26, 1.07068e-08, 2.21741e-09
1.74753e-07, 89, 7.77172e-09, 1.11973e-115, 1560.25, 1.7542e+26, 1.10311e-08, 2.28445e-09
1.74753e-07, 90, 8.08151e-09, 5.92522e-117, 1467.25, 1.83438e+26, 1.13615e-08, 2.35275e-09
1.74753e-07, 91, 8.38703e-09, 3.13332e-118, 1380.74, 1.91727e+26, 1.1698e-08, 2.4223e-09
1.74753e-07, 92, 8.68603e-09, 1.65585e-119, 1300.19, 2.00295e+26, 1.20407e-08, 2.49313e-09
1.74753e-07, 93, 9.00473e-09, 8.74502e-121, 1225.13, 2.09146e+26, 1.23896e-08, 2.56524e-09
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 95, 9.73285e-09, 2.4346e-123, 1089.83, 2.27726e+26, 1.31061e-08, 2.71333e-09
1.74753e-07, 96, 1.00777e-08, 1.28342e-124, 1028.84, 2.37467e+26, 1.34739e-08, 2.78934e-09
1.74753e-07, 97, 1.03628e-08, 6.76166e-126, 971.838, 2.47517e+26, 1.38481e-08, 2.86666e-09
1.74753e-07, 98, 1.07351e-08, 3.56031e-127, 918.534, 2.57883e+26, 1.42286e-08, 2.94531e-09
1.74753e-07, 99, 1.11188e-08, 1.8736e-128, 868.65, 2.68571e+26, 1.46156e-08, 3.02529e-09
1.74753e-07, 100, 1.21549e-07, 9.85431e-130, 821.937, 2.79588e+26, 1.50092e-08, 3.10661e-09
1.74753e-07, 101, 1.23475e-07, 5.18012e-131, 778.164, 2.9094e+26, 1.54093e-08, 3.18929e-09
1.74753e-07, 102, 1.25394e-07, 2.72159e-132, 737.119, 3.02635e+26, 1.5816e-08, 3.27333e-09
1.74753e-07, 103, 1.2731e-07, 1.42915e-133, 698.608, 3.14679e+26, 1.62293e-08, 3.35874e-09
1.74753e-07, 104, 1.29243e-07, 7.5009e-135, 662.453, 3.27079e+26, 1.66494e-08, 3.44554e-09
1.74753e-07, 105, 1.31154e-07, 3.93487e-136, 628.489, 3.39841e+26, 1.70761e-08, 3.53371e-09
2.1049e-07, 5, 1.24906e-13, 1.51683e+06, 9.7655e+09, 9.99941e+20, 7.27889e-12, 1.79775e-12
2.1049e-07, 6, 2.6548e-13, 5529.51, 3.5826e+09, 2.07348e+21, 1.12205e-11, 2.65729e-12
2.1049e-07, 7, 5.01099e-13, 19.1027, 1.53458e+09, 3.84137e+21, 1.6258e-11, 3.72711e-12
2.1049e-07, 8, 8.70888e-13, 0.063389, 7.36266e+08, 6.55321e+21, 2.24943e-11, 5.03716e-12
2.1049e-07, 9, 1.41148e-12, 0.000203852, 3.85208e+08, 1.0497e+22, 3.00289e-11, 6.61298e-12
2.1049e-07, 10, 2.17717e-12, 6.16216e-07, 2.15789e+08, 1.59991e+22, 3.8957e-11, 8.4774e-12
2.1049e-07, 11, 3.21906e-12, 1.8765e-09, 1.27753e+08, 2.34242e+22, 4.93714e-11, 1.06511e-11
2.1049e-07, 12, 4.58356e-12, 5.61195e-12, 7.91649e+07, 3.31756e+22, 6.13613e-11, 1.31539e-11
2.1049e-07, 13, 6.35361e-12, 1.65377e-14, 5.09731e+07, 4.56949e+22, 7.50139e-11, 1.60039e-11
2.1049e-07, 14, 8.59686e-12, 4.81127e-17, 3.39098e+07, 6.1462e+22, 9.04143e-11, 1.9219e-11
2.1049e-07, 15, 1.1368e-11, 1.38315e-19, 2.32021e+07, 8.09952e+22, 1.07645e-10, 2.28158e-11
2.1049e-07, 16, 1.47626e-11, 3.95479e-22, 1.62693e+07, 1.04851e+23, 1.26788e-10, 2.68087e-11
nan, nan, nan, nan, nan, nan, nan, nan
2.1049e-07, 18, 2.37351e-11, 1.08962e-26, 8.51199e+06, 1.67952e+23, 1.71124e-10, 3.60576e-11
2.1049e-07, 19, 2.95019e-11, 5.2419e-28, 6.32244e+06, 2.08501e+23, 1.96472e-10, 4.13473e-11
2.1049e-07, 20, 3.62625e-11, 3.37213e-29, 4.76831e+06, 2.55985e+23, 2.24041e-10, 4.71016e-11
2.1049e-07, 21, 4.40335e-11, 2.17468e-30, 3.64606e+06, 3.11151e+23, 2.53903e-10, 5.33328e-11
2.1049e-07, 22, 5.29767e-11, 1.38704e-31, 2.82296e+06, 3.74788e+23, 2.86133e-10, 6.00531e-11
2.1049e-07, 23, 6.32549e-11, 8.75291e-33, 2.21068e+06, 4.47719e+23, 3.20801e-10, 6.72765e-11
2.1049e-07, 24, 7.48088e-11, 5.46961e-34, 1.74931e+06, 5.3081e+23, 3.57977e-10, 7.50201e-11
2.1049e-07, 25, 8.79876e-11, 3.38719e-35, 1.39753e+06, 6.24963e+23, 3.97732e-10, 8.3298e-11
2.1049e-07, 26, 1.02645e-10, 2.08021e-36, 1.12636e+06, 7.31119e+23, 4.40137e-10, 9.21247e-11
2.1049e-07, 27, 1.19207e-10, 1.2677e-37, 915228, 8.50256e+23, 4.85253e-10, 1.01513e-10
2.1049e-07, 28, 1.37397e-10, 7.6703e-39, 749308, 9.83392e+23, 5.33152e-10, 1.11479e-10
2.1049e-07, 29, 1.57617e-10, 4.6101e-40, 617790, 1.13158e+24, 5.83903e-10, 1.22035e-10
2.1049e-07, 30, 1.79827e-10, 2.75356e-41, 512699, 1.29592e+24, 6.37561e-10, 1.33192e-10
2.1049e-07, 31, 2.0449e-10, 1.63511e-42, 428095, 1.47755e+24, 6.94201e-10, 1.44967e-10
2.1049e-07, 32, 2.31237e-10, 9.6565e-44, 359505, 1.67762e+24, 7.53884e-10, 1.5737e-10
2.1049e-07, 33, 2.60555e-10, 5.6736e-45, 303531, 1.89736e+24, 8.16668e-10, 1.70417e-10
2.1049e-07, 34, 2.92133e-10, 3.31737e-46, 257570, 2.13801e+24, 8.82624e-10, 1.84117e-10
2.1049e-07, 35, 3.26528e-10, 1.93084e-47, 219612, 2.40086e+24, 9.51808e-10, 1.98486e-10
2.1049e-07, 36, 3.64187e-10, 1.11898e-48, 188090, 2.68723e+24, 1.02428e-09, 2.13535e-10
2.1049e-07, 37, 4.0463e-10, 6.45841e-50, 161778, 2.99848e+24, 1.10011e-09, 2.29277e-10
2.1049e-07, 38, 4.47518e-10, 3.71321e-51, 139708, 3.33602e+24, 1.17935e-09, 2.45725e-10
2.1049e-07, 39, 4.94071e-10, 2.12705e-52, 121108, 3.70129e+24, 1.26206e-09, 2.6289e-10
2.1049e-07, 40, 5.44749e-10, 1.2142e-53, 105366, 4.09576e+24, 1.3483e-09, 2.80784e-10
2.1049e-07, 41, 5.97698e-10, 6.90816e-55, 91985.3, 4.52095e+24, 1.43814e-09, 2.99421e-10
2.1049e-07, 42, 6.5453e-10, 3.91797e-56, 80567.3, 4.97842e+24, 1.53163e-09, 3.18813e-10
2.1049e-07, 43, 7.15453e-10, 2.21539e-57, 70787, 5.46976e+24, 1.62882e-09, 3.38971e-10
2.1049e-07, 44, 7.80518e-10, 1.24907e-58, 62379.3, 5.9966e+24, 1.72976e-09, 3.59903e-10
2.1049e-07, 45, 8.4875e-10, 7.02312e-60, 55126.6, 6.56061e+24, 1.83454e-09, 3.81626e-10
2.1049e-07, 46, 9.21425e-10, 3.93849e-61, 48849.7, 7.16351e+24, 1.94319e-09, 4.04153e-10
2.1049e-07, 47, 9.98265e-10, 2.2031e-62, 43400.2, 7.80703e+24, 2.05578e-09, 4.27489e-10
2.1049e-07, 48, 1.08081e-09, 1.22939e-63, 38654.8, 8.49297e+24, 2.17236e-09, 4.51651e-10
2.1049e-07, 49, 1.16679e-09, 6.84443e-65, 34510.5, 9.22314e+24, 2.29298e-09, 4.76647e-10
2.1049e-07, 50, 1.25561e-09, 3.80206e-66, 30881.3, 9.99941e+24, 2.41769e-09, 5.02492e-10
2.1049e-07, 51, 1.35349e-09, 2.10752e-67, 27694.5, 1.08237e+25, 2.54657e-09, 5.29194e-10
2.1049e-07, 52, 1.45228e-09, 1.16582e-68, 24889.2, 1.16979e+25, 2.67965e-09, 5.56762e-10
2.1049e-07, 53, 1.55812e-09, 6.43622e-70, 22413.7, 1.2624e+25, 2.817e-09, 5.85214e-10
2.1049e-07, 54, 1.66831e-09, 3.54652e-71, 20223.9, 1.36041e+25, 2.95866e-09, 6.14556e-10
2.1049e-07, 55, 1.78392e-09, 1.95063e-72, 18282.5, 1.46401e+25, 3.10469e-09, 6.44802e-10
2.1049e-07, 56, 1.90771e-09, 1.07098e-73, 16557.5, 1.57343e+25, 3.25514e-09, 6.75957e-10
2.1049e-07, 57, 2.03482e-09, 5.87004e-75, 15021.7, 1.68886e+25, 3.41007e-09, 7.0804e-10
2.1049e-07, 58, 2.16679e-09, 3.21207e-76, 13651.4, 1.81053e+25, 3.56952e-09, 7.41055e-10
2.1049e-07, 59, 2.30388e-09, 1.75484e-77, 12426.4, 1.93866e+25, 3.73356e-09, 7.75018e-10
2.1049e-07, 60, 2.44954e-09, 9.57233e-79, 11329.2, 2.07348e+25, 3.90222e-09, 8.09937e-10
2.1049e-07, 61, 2.59863e-09, 5.21376e-80, 10344.7, 2.2152e+25, 4.07558e-09, 8.45819e-10
2.1049e-07, 62, 2.75468e-09, 2.83568e-81, 9459.66, 2.36407e+25, 4.25365e-09, 8.82682e-10
