# L1 = 1, c = 1, a = 1, mu_eta = 1.5, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
1.45083e-07, 17, 1.01681e-09, 2.35984e-19, 2.88946e+08, 4.08074e+23, 1.47921e-06, 2.63103e-06
1.45083e-07, 18, 1.2937e-09, 6.65867e-22, 2.11002e+08, 5.129e+23, 1.71124e-06, 3.44114e-06
1.45083e-07, 19, 1.62682e-09, 2.19888e-24, 1.56726e+08, 6.36733e+23, 1.96472e-06, 3.78766e-06
1.45083e-07, 20, 2.0185e-09, 2.87317e-26, 1.18201e+08, 7.81741e+23, 2.2404e-06, 4.8593e-06
1.45083e-07, 21, 2.4812e-09, 1.53919e-27, 9.03815e+07, 9.50211e+23, 2.53903e-06, 5.26879e-06
1.45083e-07, 22, 3.01577e-09, 9.72524e-29, 6.99779e+07, 1.14455e+24, 2.86132e-06, 6.65122e-06
1.45083e-07, 23, 3.63855e-09, 6.13078e-30, 5.48003e+07, 1.36727e+24, 3.208e-06, 7.12354e-06
1.45083e-07, 24, 4.34836e-09, 3.8287e-31, 4.33635e+07, 1.62102e+24, 3.57977e-06, 8.86981e-06
1.45083e-07, 25, 5.16412e-09, 2.3697e-32, 3.4643e+07, 1.90855e+24, 3.97733e-06, 9.40312e-06
1.45083e-07, 26, 6.08406e-09, 1.45456e-33, 2.79211e+07, 2.23273e+24, 4.40136e-06, 1.15699e-05
1.45083e-07, 27, 7.13228e-09, 8.86002e-35, 2.26874e+07, 2.59656e+24, 4.85254e-06, 1.21607e-05
1.45083e-07, 28, 8.29695e-09, 5.3584e-36, 1.85745e+07, 3.00314e+24, 5.33154e-06, 1.48083e-05
1.45083e-07, 29, 9.60372e-09, 3.21919e-37, 1.53143e+07, 3.45569e+24, 5.83901e-06, 1.54511e-05
1.45083e-07, 30, 1.10727e-08, 1.92203e-38, 1.27092e+07, 3.95756e+24, 6.37562e-06, 1.86434e-05
1.45083e-07, 31, 1.2687e-08, 1.1409e-39, 1.0612e+07, 4.51221e+24, 6.94201e-06, 1.93312e-05
1.45083e-07, 32, 1.44918e-08, 6.73549e-41, 8.91172e+06, 5.12322e+24, 7.53882e-06, 2.31353e-05
1.45083e-07, 33, 1.64646e-08, 3.95607e-42, 7.52419e+06, 5.79427e+24, 8.16668e-06, 2.38592e-05
1.45083e-07, 34, 1.863e-08, 2.3124e-43, 6.38488e+06, 6.52918e+24, 8.82622e-06, 2.83456e-05
1.45083e-07, 35, 2.10263e-08, 1.34551e-44, 5.44393e+06, 7.33188e+24, 9.51806e-06, 2.90949e-05
1.45083e-07, 36, 2.3622e-08, 7.79544e-46, 4.66254e+06, 8.2064e+24, 1.02428e-05, 3.43373e-05
1.45083e-07, 37, 2.64516e-08, 4.4981e-47, 4.0103e+06, 9.15693e+24, 1.10011e-05, 3.50996e-05
1.45083e-07, 38, 2.9529e-08, 2.58548e-48, 3.4632e+06, 1.01877e+25, 1.17935e-05, 4.11748e-05
1.45083e-07, 39, 3.28643e-08, 1.48069e-49, 3.00214e+06, 1.13032e+25, 1.26206e-05, 4.19358e-05
1.45083e-07, 40, 3.64989e-08, 8.45043e-51, 2.6119e+06, 1.25079e+25, 1.34831e-05, 4.89236e-05
1.45083e-07, 41, 4.04196e-08, 4.80679e-52, 2.28022e+06, 1.38063e+25, 1.43814e-05, 4.96674e-05
1.45083e-07, 42, 4.46317e-08, 2.7256e-53, 1.99717e+06, 1.52034e+25, 1.53162e-05, 5.76507e-05
1.45083e-07, 43, 4.91846e-08, 1.54086e-54, 1.75473e+06, 1.67039e+25, 1.62881e-05, 5.83595e-05
1.45083e-07, 44, 5.403e-08, 8.68596e-56, 1.54631e+06, 1.83128e+25, 1.72977e-05, 6.74239e-05
1.45083e-07, 45, 5.92358e-08, 4.88293e-57, 1.36653e+06, 2.00352e+25, 1.83454e-05, 6.80783e-05
1.45083e-07, 46, 6.48577e-08, 2.73781e-58, 1.21093e+06, 2.18763e+25, 1.94319e-05, 7.83123e-05
1.45083e-07, 47, 7.08136e-08, 1.53121e-59, 1.07584e+06, 2.38415e+25, 2.05578e-05, 7.88912e-05
1.45083e-07, 48, 7.71464e-08, 8.54317e-61, 958210, 2.59363e+25, 2.17236e-05, 9.03859e-05
1.45083e-07, 49, 8.39878e-08, 4.75553e-62, 855479, 2.81661e+25, 2.29298e-05, 9.08665e-05
1.45083e-07, 50, 9.12426e-08, 2.64129e-63, 765513, 3.05368e+25, 2.4177e-05, 0.000103716
1.45083e-07, 51, 9.89238e-08, 1.46388e-64, 686518, 3.3054e+25, 2.54657e-05, 0.000104073
1.45083e-07, 52, 1.07067e-07, 8.09662e-66, 616978, 3.57237e+25, 2.67965e-05, 0.000118374
1.45083e-07, 53, 1.15598e-07, 4.46936e-67, 555611, 3.8552e+25, 2.817e-05, 0.000118583
1.45083e-07, 54, 1.24728e-07, 2.46241e-68, 501328, 4.15449e+25, 2.95866e-05, 0.000134432
1.45083e-07, 55, 1.34456e-07, 1.35419e-69, 453203, 4.47089e+25, 3.10469e-05, 0.000134465
1.45083e-07, 56, 1.44667e-07, 7.43414e-71, 410444, 4.80502e+25, 3.25514e-05, 0.000151965
1.45083e-07, 57, 1.55407e-07, 4.07419e-72, 372372, 5.15754e+25, 3.41007e-05, 0.000151792
1.45083e-07, 58, 1.66637e-07, 2.22913e-73, 338403, 5.52911e+25, 3.56953e-05, 0.000171047
1.45083e-07, 59, 1.78571e-07, 1.2177e-74, 308037, 5.9204e+25, 3.73356e-05, 0.000170638
1.45083e-07, 60, 1.91087e-07, 6.64163e-76, 280838, 6.3321e+25, 3.90223e-05, 0.000191753
1.45083e-07, 61, 2.042e-07, 3.61713e-77, 256433, 6.76491e+25, 4.07558e-05, 0.000191075
1.45083e-07, 62, 2.18117e-07, 1.9671e-78, 234495, 7.21954e+25, 4.25366e-05, 0.000214158
1.45083e-07, 63, 2.32654e-07, 1.06828e-79, 214741, 7.69671e+25, 4.43652e-05, 0.000213178
1.45083e-07, 64, 2.47885e-07, 5.79366e-81, 196924, 8.19715e+25, 4.62422e-05, 0.000238339
1.45083e-07, 65, 2.63684e-07, 3.138e-82, 180828, 8.7216e+25, 4.81681e-05, 0.000237021
1.45083e-07, 66, 2.80676e-07, 1.69747e-83, 166264, 9.27083e+25, 5.01433e-05, 0.000264373
1.45083e-07, 67, 2.97759e-07, 9.17096e-85, 153066, 9.8456e+25, 5.21683e-05, 0.000262682
1.45083e-07, 68, 3.16192e-07, 4.94889e-86, 141088, 1.04467e+26, 5.42437e-05, 0.000292338
1.45083e-07, 69, 3.36331e-07, 2.66745e-87, 130202, 1.10749e+26, 5.637e-05, 0.000290235
1.45083e-07, 70, 3.56049e-07, 1.43613e-88, 120296, 1.1731e+26, 5.85476e-05, 0.000322312
1.45083e-07, 71, 3.75789e-07, 7.7235e-90, 111267, 1.24158e+26, 6.0777e-05, 0.000319758
1.45083e-07, 72, 3.97145e-07, 4.14927e-91, 103029, 1.31302e+26, 6.30587e-05, 0.000354373
1.45083e-07, 73, 4.19823e-07, 2.22678e-92, 95502.2, 1.3875e+26, 6.53931e-05, 0.000351329
1.45083e-07, 74, 4.42957e-07, 1.19384e-93, 88616.6, 1.46511e+26, 6.77809e-05, 0.000388602
1.45083e-07, 75, 4.6764e-07, 6.3942e-95, 82310, 1.54592e+26, 7.02224e-05, 0.000385024
1.45083e-07, 76, 4.92859e-07, 3.42146e-96, 76527, 1.63004e+26, 7.27181e-05, 0.000425077
1.45083e-07, 77, 5.19114e-07, 1.82907e-97, 71218.1, 1.71754e+26, 7.52686e-05, 0.000420924
1.45083e-07, 78, 5.46388e-07, 9.76912e-99, 66339.1, 1.80851e+26, 7.78742e-05, 0.000463879
1.45083e-07, 79, 5.745e-07, 5.21309e-100, 61850.2, 1.90305e+26, 8.05355e-05, 0.000459106
1.45083e-07, 80, 6.04013e-07, 2.77946e-101, 57715.8, 2.00126e+26, 8.32529e-05, 0.00050509
1.45083e-07, 81, 6.34503e-07, 1.48067e-102, 53904.2, 2.10321e+26, 8.60268e-05, 0.00049965
1.45083e-07, 82, 6.65783e-07, 7.88136e-104, 50386.5, 2.20901e+26, 8.88579e-05, 0.000548788
1.45083e-07, 83, 6.98356e-07, 4.19174e-105, 47136.9, 2.31876e+26, 9.17464e-05, 0.000542637
1.45083e-07, 84, 7.32135e-07, 2.22765e-106, 44132, 2.43254e+26, 9.46929e-05, 0.000595057
1.45083e-07, 85, 7.6971e-07, 1.18295e-107, 41351, 2.55046e+26, 9.76979e-05, 0.000588146
1.45083e-07, 86, 8.03379e-07, 6.27717e-109, 38774.7, 2.67262e+26, 0.000100762, 0.000643978
1.45083e-07, 87, 8.40745e-07, 3.32846e-110, 36386, 2.79911e+26, 0.000103885, 0.000636258
1.45083e-07, 88, 8.79706e-07, 1.76365e-111, 34169.3, 2.93004e+26, 0.000107068, 0.000695633
1.45083e-07, 89, 9.20988e-07, 9.33852e-113, 32110.4, 3.06551e+26, 0.000110311, 0.000687056
1.45083e-07, 90, 9.60414e-07, 4.94138e-114, 30196.5, 3.20563e+26, 0.000113615, 0.000750105
1.45083e-07, 91, 1.00294e-06, 2.61293e-115, 28416, 3.35049e+26, 0.00011698, 0.000740619
1.45083e-07, 92, 1.0468e-06, 1.38078e-116, 26758.3, 3.50021e+26, 0.000120407, 0.000807476
1.45083e-07, 93, 1.09203e-06, 7.29195e-118, 25213.6, 3.65489e+26, 0.000123896, 0.000797029
1.45083e-07, 94, 1.13867e-06, 3.8485e-119, 23773.2, 3.81465e+26, 0.000127447, 0.00086783
1.45083e-07, 95, 1.18667e-06, 2.02989e-120, 22429.1, 3.97958e+26, 0.000131061, 0.00085637
1.45083e-07, 96, 1.23675e-06, 1.07003e-121, 21173.8, 4.14981e+26, 0.000134739, 0.000931251
1.45083e-07, 97, 1.28707e-06, 5.63716e-123, 20000.8, 4.32544e+26, 0.00013848, 0.000918724
1.45083e-07, 98, 1.34073e-06, 2.96809e-124, 18903.7, 4.50658e+26, 0.000142286, 0.000997821
1.45083e-07, 99, 1.39378e-06, 1.56188e-125, 17877.1, 4.69336e+26, 0.000146156, 0.000984172
1.45083e-07, 100, 1.44984e-06, 8.2145e-127, 16915.8, 4.88588e+26, 0.000150092, 0.00106763
1.45083e-07, 101, 1.50704e-06, 4.31795e-128, 16014.9, 5.08427e+26, 0.000154093, 0.0010528
1.45083e-07, 102, 1.5652e-06, 2.26853e-129, 15170.2, 5.28864e+26, 0.00015816, 0.00114075
1.45083e-07, 103, 1.62524e-06, 1.1912e-130, 14377.6, 5.4991e+26, 0.000162294, 0.00112469
1.45083e-07, 104, 1.68723e-06, 6.25177e-132, 13633.5, 5.71579e+26, 0.000166494, 0.00121727
1.45083e-07, 105, 1.75067e-06, 3.27947e-133, 12934.5, 5.93882e+26, 0.000170762, 0.00119992
1.74753e-07, 5, 7.08421e-12, 2.35105e+11, 2.00975e+11, 1.74743e+21, 7.27884e-08, 6.0378e-08
1.74753e-07, 6, 1.53973e-11, 8.44015e+08, 7.37301e+10, 3.62346e+21, 1.12206e-07, 1.10805e-07
1.74753e-07, 7, 2.9665e-11, 2.88311e+06, 3.15818e+10, 6.71291e+21, 1.62581e-07, 1.60906e-07
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 9, 8.65019e-11, 30.2863, 7.92762e+09, 1.83438e+22, 3.0029e-07, 3.42139e-07
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 11, 2.03234e-10, 0.000288263, 2.62916e+09, 4.09345e+22, 4.93714e-07, 6.35141e-07
1.74753e-07, 12, 2.94425e-10, 8.2862e-07, 1.62922e+09, 5.79754e+22, 6.13613e-07, 8.99642e-07
1.74753e-07, 13, 4.13129e-10, 2.43453e-09, 1.04903e+09, 7.98532e+22, 7.50139e-07, 1.07344e-06
1.74753e-07, 14, 5.66097e-10, 7.06423e-12, 6.97867e+08, 1.07407e+23, 9.04142e-07, 1.46276e-06
1.74753e-07, 15, 7.5882e-10, 2.02775e-14, 4.77502e+08, 1.41541e+23, 1.07645e-06, 1.69303e-06
1.74753e-07, 16, 9.96553e-10, 5.76606e-17, 3.34825e+08, 1.83231e+23, 1.26788e-06, 2.23908e-06
1.74753e-07, 17, 1.28865e-09, 1.62697e-19, 2.39888e+08, 2.33515e+23, 1.47921e-06, 2.53221e-06
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 19, 2.06122e-09, 1.70219e-24, 1.30117e+08, 3.64362e+23, 1.96472e-06, 3.63128e-06
1.74753e-07, 20, 2.56085e-09, 3.19905e-26, 9.81324e+07, 4.47341e+23, 2.2404e-06, 4.59776e-06
1.74753e-07, 21, 3.14284e-09, 1.84676e-27, 7.50363e+07, 5.43746e+23, 2.53903e-06, 5.03239e-06
1.74753e-07, 22, 3.8248e-09, 1.17121e-28, 5.80969e+07, 6.54952e+23, 2.86132e-06, 6.26787e-06
1.74753e-07, 23, 4.60805e-09, 7.3845e-30, 4.54961e+07, 7.82402e+23, 3.208e-06, 6.77933e-06
1.74753e-07, 24, 5.51421e-09, 4.61168e-31, 3.60011e+07, 9.27606e+23, 3.57977e-06, 8.32626e-06
1.74753e-07, 25, 6.53838e-09, 2.85431e-32, 2.87612e+07, 1.09214e+24, 3.97733e-06, 8.91742e-06
1.74753e-07, 26, 7.70245e-09, 1.75203e-33, 2.31806e+07, 1.27765e+24, 4.40136e-06, 1.08205e-05
1.74753e-07, 27, 9.02631e-09, 1.06719e-34, 1.88355e+07, 1.48585e+24, 4.85254e-06, 1.14933e-05
1.74753e-07, 28, 1.05012e-08, 6.45421e-36, 1.54209e+07, 1.71851e+24, 5.33154e-06, 1.37995e-05
1.74753e-07, 29, 1.217e-08, 3.87752e-37, 1.27142e+07, 1.97747e+24, 5.83901e-06, 1.4555e-05
1.74753e-07, 30, 1.40106e-08, 2.31509e-38, 1.05514e+07, 2.26466e+24, 6.37562e-06, 1.73132e-05
1.74753e-07, 31, 1.60521e-08, 1.37422e-39, 8.81026e+06, 2.58205e+24, 6.94201e-06, 1.81514e-05
1.74753e-07, 32, 1.83293e-08, 8.11292e-41, 7.39866e+06, 2.93169e+24, 7.53882e-06, 2.14125e-05
1.74753e-07, 33, 2.08267e-08, 4.7651e-42, 6.24671e+06, 3.31569e+24, 8.16668e-06, 2.23327e-05
1.74753e-07, 34, 2.35636e-08, 2.7853e-43, 5.30083e+06, 3.73624e+24, 8.82622e-06, 2.61494e-05
1.74753e-07, 35, 2.6586e-08, 1.62067e-44, 4.51964e+06, 4.19557e+24, 9.51806e-06, 2.715e-05
1.74753e-07, 36, 2.98693e-08, 9.38964e-46, 3.87092e+06, 4.69601e+24, 1.02428e-05, 3.15767e-05
1.74753e-07, 37, 3.34464e-08, 5.41797e-47, 3.32942e+06, 5.23993e+24, 1.10011e-05, 3.26551e-05
1.74753e-07, 38, 3.73353e-08, 3.11422e-48, 2.8752e+06, 5.82979e+24, 1.17935e-05, 3.77478e-05
1.74753e-07, 39, 4.16164e-08, 1.7835e-49, 2.49243e+06, 6.46811e+24, 1.26206e-05, 3.89009e-05
1.74753e-07, 40, 4.61381e-08, 1.01786e-50, 2.16845e+06, 7.15746e+24, 1.34831e-05, 4.47171e-05
1.74753e-07, 41, 5.10848e-08, 5.78979e-52, 1.89307e+06, 7.90049e+24, 1.43814e-05, 4.59408e-05
1.74753e-07, 42, 5.6404e-08, 3.28299e-53, 1.65809e+06, 8.69993e+24, 1.53162e-05, 5.25396e-05
1.74753e-07, 43, 6.2145e-08, 1.85597e-54, 1.45681e+06, 9.55856e+24, 1.62881e-05, 5.3829e-05
1.74753e-07, 44, 6.82808e-08, 1.04623e-55, 1.28378e+06, 1.04792e+25, 1.72977e-05, 6.12706e-05
1.74753e-07, 45, 7.49399e-08, 5.88151e-57, 1.13451e+06, 1.14649e+25, 1.83454e-05, 6.26202e-05
1.74753e-07, 46, 8.19353e-08, 3.2977e-58, 1.00533e+06, 1.25184e+25, 1.94319e-05, 7.09663e-05
1.74753e-07, 47, 8.94527e-08, 1.84435e-59, 893183, 1.3643e+25, 2.05578e-05, 7.23699e-05
1.74753e-07, 48, 9.74409e-08, 1.02903e-60, 795522, 1.48417e+25, 2.17236e-05, 8.16832e-05
1.74753e-07, 49, 1.06074e-07, 5.72806e-62, 710233, 1.61177e+25, 2.29298e-05, 8.31338e-05
1.74753e-07, 50, 1.15212e-07, 3.18144e-63, 635542, 1.74743e+25, 2.4177e-05, 9.34784e-05
1.74753e-07, 51, 1.24895e-07, 1.76325e-64, 569958, 1.89147e+25, 2.54657e-05, 9.49683e-05
1.74753e-07, 52, 1.3513e-07, 9.75241e-66, 512225, 2.04424e+25, 2.67965e-05, 0.000106409
1.74753e-07, 53, 1.45956e-07, 5.38336e-67, 461277, 2.20608e+25, 2.817e-05, 0.00010793
1.74753e-07, 54, 1.57507e-07, 2.96598e-68, 416211, 2.37735e+25, 2.95866e-05, 0.000120533
1.74753e-07, 55, 1.69674e-07, 1.63113e-69, 376257, 2.55841e+25, 3.10469e-05, 0.000122077
1.74753e-07, 56, 1.82375e-07, 8.95445e-71, 340757, 2.74961e+25, 3.25514e-05, 0.000135909
1.74753e-07, 57, 1.96081e-07, 4.90738e-72, 309149, 2.95133e+25, 3.41007e-05, 0.000137466
1.74753e-07, 58, 2.10369e-07, 2.685e-73, 280948, 3.16396e+25, 3.56953e-05, 0.000152594
1.74753e-07, 59, 2.25384e-07, 1.46672e-74, 255737, 3.38787e+25, 3.73356e-05, 0.000154154
1.74753e-07, 60, 2.41228e-07, 7.99987e-76, 233157, 3.62346e+25, 3.90223e-05, 0.000170648
1.74753e-07, 61, 2.58035e-07, 4.35684e-77, 212895, 3.87113e+25, 4.07558e-05, 0.000172201
1.74753e-07, 62, 2.75261e-07, 2.36938e-78, 194682, 4.13129e+25, 4.25366e-05, 0.00019013
1.74753e-07, 63, 2.93482e-07, 1.28674e-79, 178282, 4.40434e+25, 4.43652e-05, 0.000191664
1.74753e-07, 64, 3.12759e-07, 6.97848e-81, 163490, 4.69071e+25, 4.62422e-05, 0.000211098
1.74753e-07, 65, 3.3305e-07, 3.77973e-82, 150126, 4.99082e+25, 4.81681e-05, 0.000212603
1.74753e-07, 66, 3.53911e-07, 2.04461e-83, 138035, 5.30511e+25, 5.01433e-05, 0.000233612
1.74753e-07, 67, 3.75644e-07, 1.10464e-84, 127077, 5.63401e+25, 5.21683e-05, 0.000235076
1.74753e-07, 68, 3.98915e-07, 5.96095e-86, 117133, 5.97798e+25, 5.42437e-05, 0.000257732
1.74753e-07, 69, 4.22835e-07, 3.21295e-87, 108096, 6.33746e+25, 5.637e-05, 0.000259142
1.74753e-07, 70, 4.47841e-07, 1.72982e-88, 99871.4, 6.71291e+25, 5.85476e-05, 0.000283516
1.74753e-07, 71, 4.73827e-07, 9.30299e-90, 92376.1, 7.1048e+25, 6.0777e-05, 0.00028486
1.74753e-07, 72, 5.00797e-07, 4.99781e-91, 85536.5, 7.51361e+25, 6.30587e-05, 0.000311025
1.74753e-07, 73, 5.29369e-07, 2.68217e-92, 79287.5, 7.93981e+25, 6.53931e-05, 0.00031229
1.74753e-07, 74, 5.58959e-07, 1.43798e-93, 73570.9, 8.38389e+25, 6.77809e-05, 0.000340319
1.74753e-07, 75, 5.89484e-07, 7.70184e-95, 68335.1, 8.84634e+25, 7.02224e-05, 0.000341492
1.74753e-07, 76, 6.21378e-07, 4.12116e-96, 63534, 9.32767e+25, 7.27181e-05, 0.000371458
1.74753e-07, 77, 6.54228e-07, 2.20312e-97, 59126.4, 9.82837e+25, 7.52686e-05, 0.000372524
1.74753e-07, 78, 6.88489e-07, 1.17669e-98, 55075.8, 1.0349e+26, 7.78742e-05, 0.0004045
1.74753e-07, 79, 7.24233e-07, 6.27919e-100, 51349, 1.089e+26, 8.05355e-05, 0.000405447
1.74753e-07, 80, 7.60932e-07, 3.34787e-101, 47916.6, 1.14519e+26, 8.32529e-05, 0.000439508
1.74753e-07, 81, 7.99314e-07, 1.78348e-102, 44752.1, 1.20354e+26, 8.60268e-05, 0.00044032
1.74753e-07, 82, 8.39047e-07, 9.49312e-104, 41831.6, 1.26408e+26, 8.88579e-05, 0.00047654
1.74753e-07, 83, 8.79933e-07, 5.04896e-105, 39133.8, 1.32688e+26, 9.17464e-05, 0.000477203
1.74753e-07, 84, 9.22469e-07, 2.68321e-106, 36639.1, 1.39199e+26, 9.46929e-05, 0.000515656
1.74753e-07, 85, 9.68257e-07, 1.42487e-107, 34330.3, 1.45947e+26, 9.76979e-05, 0.000516156
1.74753e-07, 86, 1.01195e-06, 7.56087e-109, 32191.4, 1.52937e+26, 0.000100762, 0.000556918
1.74753e-07, 87, 1.05897e-06, 4.00914e-110, 30208.2, 1.60175e+26, 0.000103885, 0.000557239
1.74753e-07, 88, 1.10752e-06, 2.12432e-111, 28367.9, 1.67668e+26, 0.000107068, 0.000600384
1.74753e-07, 89, 1.16061e-06, 1.12483e-112, 26658.5, 1.7542e+26, 0.000110311, 0.000600511
1.74753e-07, 90, 1.20955e-06, 5.9519e-114, 25069.6, 1.83438e+26, 0.000113615, 0.000646114
1.74753e-07, 91, 1.26302e-06, 3.14728e-115, 23591.4, 1.91727e+26, 0.00011698, 0.000646033
1.74753e-07, 92, 1.3182e-06, 1.66315e-116, 22215.1, 2.00295e+26, 0.000120407, 0.00069417
1.74753e-07, 93, 1.37714e-06, 8.78318e-118, 20932.7, 2.09146e+26, 0.000123896, 0.000693864
1.74753e-07, 94, 1.43579e-06, 4.63553e-119, 19736.9, 2.18288e+26, 0.000127447, 0.00074461
1.74753e-07, 95, 1.49395e-06, 2.44501e-120, 18621, 2.27726e+26, 0.000131061, 0.000744064
1.74753e-07, 96, 1.55723e-06, 1.28885e-121, 17578.8, 2.37467e+26, 0.000134739, 0.000797495
1.74753e-07, 97, 1.62132e-06, 6.78998e-123, 16604.9, 2.47517e+26, 0.00013848, 0.000796693
1.74753e-07, 98, 1.68684e-06, 3.57507e-124, 15694.2, 2.57883e+26, 0.000142286, 0.000852885
1.74753e-07, 99, 1.75389e-06, 1.8813e-125, 14841.9, 2.68571e+26, 0.000146156, 0.00085181
1.74753e-07, 100, 1.82472e-06, 9.89439e-127, 14043.7, 2.79588e+26, 0.000150092, 0.000910839
1.74753e-07, 101, 1.89565e-06, 5.20099e-128, 13295.8, 2.9094e+26, 0.000154093, 0.000909475
1.74753e-07, 102, 1.96914e-06, 2.73245e-129, 12594.5, 3.02635e+26, 0.00015816, 0.000971416
1.74753e-07, 103, 2.04495e-06, 1.4348e-130, 11936.5, 3.14679e+26, 0.000162294, 0.000969748
1.74753e-07, 104, 2.12254e-06, 7.53028e-132, 11318.8, 3.27079e+26, 0.000166494, 0.00103468
1.74753e-07, 105, 2.20387e-06, 3.95014e-133, 10738.4, 3.39841e+26, 0.000170762, 0.00103269
2.1049e-07, 5, 9.01283e-12, 1.62062e+11, 1.66853e+11, 9.99941e+20, 7.27884e-08, 5.93852e-08
2.1049e-07, 6, 1.95537e-11, 5.81791e+08, 6.1212e+10, 2.07348e+21, 1.12206e-07, 1.07783e-07
2.1049e-07, 7, 3.76781e-11, 1.98725e+06, 2.62198e+10, 3.84137e+21, 1.62581e-07, 1.57124e-07
2.1049e-07, 8, 6.65972e-11, 6539.03, 1.25798e+10, 6.55321e+21, 2.24945e-07, 2.4991e-07
2.1049e-07, 9, 1.09842e-10, 20.879, 6.58165e+09, 1.0497e+22, 3.0029e-07, 3.31768e-07
2.1049e-07, 10, 1.71961e-10, 0.065056, 3.68696e+09, 1.59991e+22, 3.89572e-07, 4.88643e-07
2.1049e-07, 11, 2.58141e-10, 0.000198674, 2.18278e+09, 2.34242e+22, 4.93714e-07, 6.11807e-07
2.1049e-07, 12, 3.7341e-10, 5.7112e-07, 1.35261e+09, 3.31756e+22, 6.13613e-07, 8.546e-07
2.1049e-07, 13, 5.2473e-10, 1.67803e-09, 8.70924e+08, 4.56949e+22, 7.50139e-07, 1.02748e-06
2.1049e-07, 14, 7.17821e-10, 4.8691e-12, 5.79382e+08, 6.1462e+22, 9.04142e-07, 1.38011e-06
2.1049e-07, 15, 9.61955e-10, 1.39765e-14, 3.9643e+08, 8.09952e+22, 1.07645e-06, 1.61083e-06
2.1049e-07, 16, 1.26508e-09, 3.97439e-17, 2.77977e+08, 1.04851e+23, 1.26788e-06, 2.09912e-06
2.1049e-07, 17, 1.63321e-09, 1.12191e-19, 1.99159e+08, 1.33626e+23, 1.47921e-06, 2.39542e-06
2.1049e-07, 18, 2.08041e-09, 3.21675e-22, 1.45435e+08, 1.67952e+23, 1.71124e-06, 3.04692e-06
2.1049e-07, 19, 2.61171e-09, 1.398e-24, 1.08025e+08, 2.08501e+23, 1.96472e-06, 3.41621e-06
2.1049e-07, 20, 3.24404e-09, 3.67289e-26, 8.14712e+07, 2.55985e+23, 2.2404e-06, 4.25999e-06
2.1049e-07, 21, 3.98111e-09, 2.21947e-27, 6.22964e+07, 3.11151e+23, 2.53903e-06, 4.70929e-06
2.1049e-07, 22, 4.844e-09, 1.41059e-28, 4.8233e+07, 3.74788e+23, 2.86132e-06, 5.77577e-06
nan, nan, nan, nan, nan, nan, nan, nan
2.1049e-07, 24, 6.98036e-09, 5.55479e-31, 2.98887e+07, 5.3081e+23, 3.57977e-06, 7.63258e-06
2.1049e-07, 25, 8.27793e-09, 3.43803e-32, 2.38781e+07, 6.24963e+23, 3.97733e-06, 8.2614e-06
2.1049e-07, 26, 9.76304e-09, 2.11032e-33, 1.92449e+07, 7.31119e+23, 4.40136e-06, 9.86942e-06
2.1049e-07, 27, 1.14252e-08, 1.28544e-34, 1.56376e+07, 8.50256e+23, 4.85254e-06, 1.0597e-05
2.1049e-07, 28, 1.33077e-08, 7.77412e-36, 1.28027e+07, 9.83392e+23, 5.33154e-06, 1.25259e-05
2.1049e-07, 29, 1.53975e-08, 4.67049e-37, 1.05555e+07, 1.13158e+24, 5.83901e-06, 1.33579e-05
2.1049e-07, 30, 1.7727e-08, 2.78854e-38, 8.75997e+06, 1.29592e+24, 6.37562e-06, 1.56422e-05
2.1049e-07, 31, 2.03346e-08, 1.65525e-39, 7.31443e+06, 1.47755e+24, 6.94201e-06, 1.65837e-05
2.1049e-07, 32, 2.31886e-08, 9.77204e-41, 6.14249e+06, 1.67762e+24, 7.53882e-06, 1.92588e-05
2.1049e-07, 33, 2.63431e-08, 5.73958e-42, 5.18613e+06, 1.89736e+24, 8.16668e-06, 2.03148e-05
2.1049e-07, 34, 2.98414e-08, 3.3549e-43, 4.40084e+06, 2.13801e+24, 8.82622e-06, 2.34168e-05
2.1049e-07, 35, 3.36243e-08, 1.9521e-44, 3.75228e+06, 2.40086e+24, 9.51806e-06, 2.45917e-05
2.1049e-07, 36, 3.77691e-08, 1.13099e-45, 3.21371e+06, 2.68723e+24, 1.02428e-05, 2.81572e-05
2.1049e-07, 37, 4.23445e-08, 6.52597e-47, 2.76414e+06, 2.99848e+24, 1.10011e-05, 2.94555e-05
2.1049e-07, 38, 4.72558e-08, 3.75109e-48, 2.38704e+06, 3.33602e+24, 1.17935e-05, 3.35216e-05
2.1049e-07, 39, 5.26022e-08, 2.14823e-49, 2.06926e+06, 3.70129e+24, 1.26206e-05, 3.49473e-05
2.1049e-07, 40, 5.83897e-08, 1.22601e-50, 1.80028e+06, 4.09576e+24, 1.34831e-05, 3.95516e-05
2.1049e-07, 41, 6.45731e-08, 6.97383e-52, 1.57166e+06, 4.52095e+24, 1.43814e-05, 4.11086e-05
2.1049e-07, 42, 7.12857e-08, 3.95438e-53, 1.37657e+06, 4.97842e+24, 1.53162e-05, 4.62891e-05
