# L1 = 1.5, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
1.45083e-07, 23, 8.01254e-09, 6.03313e-30, 7.21651e+06, 1.36727e+24, 3.208e-06, 6.96443e-06
1.45083e-07, 24, 9.54979e-09, 3.76999e-31, 5.71043e+06, 1.62102e+24, 3.57977e-06, 8.676e-06
1.45083e-07, 25, 1.12869e-08, 2.33466e-32, 4.56205e+06, 1.90855e+24, 3.97733e-06, 9.20741e-06
1.45083e-07, 26, 1.32659e-08, 1.4338e-33, 3.67686e+06, 2.23273e+24, 4.40136e-06, 1.13336e-05
1.45083e-07, 27, 1.54855e-08, 8.73778e-35, 2.98765e+06, 2.59656e+24, 4.85254e-06, 1.19236e-05
1.45083e-07, 28, 1.79795e-08, 5.28686e-36, 2.44603e+06, 3.00314e+24, 5.33154e-06, 1.45243e-05
1.45083e-07, 29, 2.07498e-08, 3.17755e-37, 2.0167e+06, 3.45569e+24, 5.83901e-06, 1.51677e-05
1.45083e-07, 30, 2.38108e-08, 1.89792e-38, 1.67365e+06, 3.95756e+24, 6.37562e-06, 1.83063e-05
1.45083e-07, 31, 2.72523e-08, 1.12701e-39, 1.39747e+06, 4.51221e+24, 6.94201e-06, 1.89963e-05
1.45083e-07, 32, 3.09674e-08, 6.65584e-41, 1.17356e+06, 5.12322e+24, 7.53882e-06, 2.27393e-05
1.45083e-07, 33, 3.5133e-08, 3.91058e-42, 990842, 5.79427e+24, 8.16668e-06, 2.34675e-05
1.45083e-07, 34, 3.96361e-08, 2.28653e-43, 840809, 6.52918e+24, 8.82622e-06, 2.7885e-05
1.45083e-07, 35, 4.45684e-08, 1.33085e-44, 716898, 7.33188e+24, 9.51806e-06, 2.86407e-05
1.45083e-07, 36, 4.99642e-08, 7.71268e-46, 613999, 8.2064e+24, 1.02428e-05, 3.3806e-05
1.45083e-07, 37, 5.57576e-08, 4.45153e-47, 528107, 9.15693e+24, 1.10011e-05, 3.45773e-05
1.45083e-07, 38, 6.20917e-08, 2.55937e-48, 456060, 1.01877e+25, 1.17935e-05, 4.05665e-05
1.45083e-07, 39, 6.90539e-08, 1.46609e-49, 395345, 1.13032e+25, 1.26206e-05, 4.13394e-05
1.45083e-07, 40, 7.63814e-08, 8.36902e-51, 343955, 1.25079e+25, 1.34831e-05, 4.82321e-05
1.45083e-07, 41, 8.43444e-08, 4.76153e-52, 300276, 1.38063e+25, 1.43814e-05, 4.89909e-05
1.45083e-07, 42, 9.31563e-08, 2.7005e-53, 263003, 1.52034e+25, 1.53162e-05, 5.68694e-05
1.45083e-07, 43, 1.02046e-07, 1.52698e-54, 231076, 1.67039e+25, 1.62881e-05, 5.75967e-05
1.45083e-07, 44, 1.11931e-07, 8.60936e-56, 203630, 1.83128e+25, 1.72977e-05, 6.65461e-05
1.45083e-07, 45, 1.22345e-07, 4.84076e-57, 179955, 2.00352e+25, 1.83454e-05, 6.72228e-05
1.45083e-07, 46, 1.33535e-07, 2.71465e-58, 159465, 2.18763e+25, 1.94319e-05, 7.73311e-05
1.45083e-07, 47, 1.45469e-07, 1.51851e-59, 141675, 2.38415e+25, 2.05578e-05, 7.79364e-05
1.45083e-07, 48, 1.58171e-07, 8.47369e-61, 126184, 2.59363e+25, 2.17236e-05, 8.92944e-05
1.45083e-07, 49, 1.71762e-07, 4.7176e-62, 112656, 2.81661e+25, 2.29298e-05, 8.98058e-05
1.45083e-07, 50, 1.85981e-07, 2.62061e-63, 100809, 3.05368e+25, 2.4177e-05, 0.000102507
1.45083e-07, 51, 2.01291e-07, 1.45263e-64, 90405.9, 3.3054e+25, 2.54657e-05, 0.0001029
1.45083e-07, 52, 2.17203e-07, 8.03553e-66, 81248.4, 3.57237e+25, 2.67965e-05, 0.00011704
1.45083e-07, 53, 2.34093e-07, 4.43623e-67, 73167.1, 3.8552e+25, 2.817e-05, 0.000117289
1.45083e-07, 54, 2.52191e-07, 2.44448e-68, 66018.8, 4.15449e+25, 2.95866e-05, 0.000132966
1.45083e-07, 55, 2.70894e-07, 1.3445e-69, 59681.3, 4.47089e+25, 3.10469e-05, 0.000133045
1.45083e-07, 56, 2.90764e-07, 7.38182e-71, 54050.5, 4.80502e+25, 3.25514e-05, 0.00015036
1.45083e-07, 57, 3.12292e-07, 4.04599e-72, 49036.8, 5.15754e+25, 3.41007e-05, 0.000150238
1.45083e-07, 58, 3.33568e-07, 2.21396e-73, 44563.5, 5.52911e+25, 3.56953e-05, 0.000169294
1.45083e-07, 59, 3.56869e-07, 1.20954e-74, 40564.7, 5.9204e+25, 3.73356e-05, 0.000168942
1.45083e-07, 60, 3.80965e-07, 6.59783e-76, 36983, 6.3321e+25, 3.90223e-05, 0.000189844
1.45083e-07, 61, 4.0722e-07, 3.59364e-77, 33769.1, 6.76491e+25, 4.07558e-05, 0.000189231
1.45083e-07, 62, 4.33615e-07, 1.95452e-78, 30880.2, 7.21954e+25, 4.25366e-05, 0.000212086
1.45083e-07, 63, 4.60602e-07, 1.06155e-79, 28278.8, 7.69671e+25, 4.43652e-05, 0.000211177
1.45083e-07, 64, 4.8964e-07, 5.75771e-81, 25932.5, 8.19715e+25, 4.62422e-05, 0.000236096
1.45083e-07, 65, 5.1999e-07, 3.11882e-82, 23812.8, 8.7216e+25, 4.81681e-05, 0.000234857
1.45083e-07, 66, 5.52024e-07, 1.68724e-83, 21894.9, 9.27083e+25, 5.01433e-05, 0.000261951
1.45083e-07, 67, 5.84988e-07, 9.11647e-85, 20156.9, 9.8456e+25, 5.21683e-05, 0.000260345
1.45083e-07, 68, 6.19156e-07, 4.9199e-86, 18579.6, 1.04467e+26, 5.42437e-05, 0.000289728
1.45083e-07, 69, 6.54935e-07, 2.65204e-87, 17146.1, 1.10749e+26, 5.637e-05, 0.000287719
1.45083e-07, 70, 6.92233e-07, 1.42794e-88, 15841.5, 1.1731e+26, 5.85476e-05, 0.000319507
1.45083e-07, 71, 7.31043e-07, 7.68007e-90, 14652.6, 1.24158e+26, 6.0777e-05, 0.000317054
1.45083e-07, 72, 7.71442e-07, 4.12625e-91, 13567.7, 1.31302e+26, 6.30587e-05, 0.000351364
1.45083e-07, 73, 8.15376e-07, 2.21459e-92, 12576.5, 1.3875e+26, 6.53931e-05, 0.000348428
1.45083e-07, 74, 8.56824e-07, 1.18739e-93, 11669.7, 1.46511e+26, 6.77809e-05, 0.000385379
1.45083e-07, 75, 9.01964e-07, 6.36008e-95, 10839.2, 1.54592e+26, 7.02224e-05, 0.000381919
1.45083e-07, 76, 9.48669e-07, 3.40343e-96, 10077.7, 1.63004e+26, 7.27181e-05, 0.000421633
1.45083e-07, 77, 9.97174e-07, 1.81955e-97, 9378.57, 1.71754e+26, 7.52686e-05, 0.000417606
1.45083e-07, 78, 1.04739e-06, 9.7189e-99, 8736.06, 1.80851e+26, 7.78742e-05, 0.000460205
1.45083e-07, 79, 1.10209e-06, 5.18662e-100, 8144.92, 1.90305e+26, 8.05355e-05, 0.000455567
1.45083e-07, 80, 1.15499e-06, 2.76551e-101, 7600.48, 2.00126e+26, 8.32529e-05, 0.000501175
1.45083e-07, 81, 1.21019e-06, 1.47333e-102, 7098.53, 2.10321e+26, 8.60268e-05, 0.000495882
1.45083e-07, 82, 1.26767e-06, 7.84273e-104, 6635.29, 2.20901e+26, 8.88579e-05, 0.000544626
1.45083e-07, 83, 1.32614e-06, 4.17143e-105, 6207.36, 2.31876e+26, 9.17464e-05, 0.00053863
1.45083e-07, 84, 1.38697e-06, 2.21698e-106, 5811.66, 2.43254e+26, 9.46929e-05, 0.000590637
1.45083e-07, 85, 1.45017e-06, 1.17735e-107, 5445.44, 2.55046e+26, 9.76979e-05, 0.000583892
1.45083e-07, 86, 1.51552e-06, 6.24777e-109, 5106.17, 2.67262e+26, 0.000100762, 0.000639292
1.45083e-07, 87, 1.58287e-06, 3.31304e-110, 4791.61, 2.79911e+26, 0.000103885, 0.000631748
1.45083e-07, 88, 1.6531e-06, 1.75557e-111, 4499.69, 2.93004e+26, 0.000107068, 0.000690671
1.45083e-07, 89, 1.72504e-06, 9.2962e-113, 4228.56, 3.06551e+26, 0.000110311, 0.00068228
1.45083e-07, 90, 1.79866e-06, 4.91922e-114, 3976.52, 3.20563e+26, 0.000113615, 0.000744858
1.45083e-07, 91, 1.88174e-06, 2.60134e-115, 3742.05, 3.35049e+26, 0.00011698, 0.00073557
1.45083e-07, 92, 1.95617e-06, 1.37472e-116, 3523.75, 3.50021e+26, 0.000120407, 0.000801935
1.45083e-07, 93, 2.03403e-06, 7.26027e-118, 3320.33, 3.65489e+26, 0.000123896, 0.000791697
1.45083e-07, 94, 2.11906e-06, 3.83195e-119, 3130.65, 3.81465e+26, 0.000127447, 0.000861986
1.45083e-07, 95, 2.20166e-06, 2.02125e-120, 2953.64, 3.97958e+26, 0.000131061, 0.000850746
1.45083e-07, 96, 2.28808e-06, 1.06552e-121, 2788.34, 4.14981e+26, 0.000134739, 0.000925093
1.45083e-07, 97, 2.37744e-06, 5.61364e-123, 2633.87, 4.32544e+26, 0.00013848, 0.000912798
1.45083e-07, 98, 2.46916e-06, 2.95583e-124, 2489.4, 4.50658e+26, 0.000142286, 0.00099134
1.45083e-07, 99, 2.56291e-06, 1.55549e-125, 2354.21, 4.69336e+26, 0.000146156, 0.000977936
1.45083e-07, 100, 2.66223e-06, 8.18121e-127, 2227.61, 4.88588e+26, 0.000150092, 0.00106081
1.45083e-07, 101, 2.75897e-06, 4.30062e-128, 2108.97, 5.08427e+26, 0.000154093, 0.00104624
1.45083e-07, 102, 2.86067e-06, 2.25951e-129, 1997.73, 5.28864e+26, 0.00015816, 0.00113359
1.45083e-07, 103, 2.96707e-06, 1.18651e-130, 1893.36, 5.4991e+26, 0.000162294, 0.0011178
1.45083e-07, 104, 3.07314e-06, 6.22738e-132, 1795.38, 5.71579e+26, 0.000166494, 0.00120976
1.45083e-07, 105, 3.199e-06, 3.26679e-133, 1703.33, 5.93882e+26, 0.000170762, 0.0011927
1.74753e-07, 5, 1.69994e-11, 2.1982e+11, 2.64658e+10, 1.74743e+21, 7.27884e-08, 5.58887e-08
1.74753e-07, 6, 3.66347e-11, 8.0192e+08, 9.70932e+09, 3.62346e+21, 1.12206e-07, 1.03461e-07
1.74753e-07, 7, 7.01484e-11, 2.77232e+06, 4.15893e+09, 6.71291e+21, 1.62581e-07, 1.51454e-07
1.74753e-07, 8, 1.23075e-10, 9202.16, 1.99538e+09, 1.14519e+22, 2.24945e-07, 2.45208e-07
1.74753e-07, 9, 2.02028e-10, 29.582, 1.04397e+09, 1.83438e+22, 3.0029e-07, 3.25523e-07
1.74753e-07, 10, 3.14641e-10, 0.0926685, 5.84818e+08, 2.79588e+22, 3.89572e-07, 4.8754e-07
1.74753e-07, 11, 4.69346e-10, 0.000284179, 3.46227e+08, 4.09345e+22, 4.93714e-07, 6.0876e-07
nan, nan, nan, nan, nan, nan, nan, nan
1.74753e-07, 13, 9.45608e-10, 2.408e-09, 1.38144e+08, 7.98532e+22, 7.50139e-07, 1.03438e-06
1.74753e-07, 14, 1.28996e-09, 7.00264e-12, 9.19003e+07, 1.07407e+23, 9.04142e-07, 1.41194e-06
1.74753e-07, 15, 1.71822e-09, 2.01377e-14, 6.2881e+07, 1.41541e+23, 1.07645e-06, 1.63813e-06
1.74753e-07, 16, 2.25025e-09, 5.73576e-17, 4.40922e+07, 1.83231e+23, 1.26788e-06, 2.16919e-06
1.74753e-07, 17, 2.89815e-09, 1.62073e-19, 3.15902e+07, 2.33515e+23, 1.47921e-06, 2.45801e-06
1.74753e-07, 18, 3.67081e-09, 4.60507e-22, 2.30687e+07, 2.935e+23, 1.71124e-06, 3.17697e-06
1.74753e-07, 19, 4.59753e-09, 1.69231e-24, 1.71347e+07, 3.64362e+23, 1.96472e-06, 3.53413e-06
1.74753e-07, 20, 5.68269e-09, 3.1476e-26, 1.29228e+07, 4.47341e+23, 2.2404e-06, 4.47806e-06
1.74753e-07, 21, 6.96375e-09, 1.81504e-27, 9.88133e+06, 5.43746e+23, 2.53903e-06, 4.90838e-06
1.74753e-07, 22, 8.4301e-09, 1.15181e-28, 7.65063e+06, 6.54952e+23, 2.86132e-06, 6.11697e-06
1.74753e-07, 23, 1.01314e-08, 7.26687e-30, 5.99127e+06, 7.82402e+23, 3.208e-06, 6.62437e-06
1.74753e-07, 24, 1.20737e-08, 4.54096e-31, 4.74089e+06, 9.27606e+23, 3.57977e-06, 8.13969e-06
1.74753e-07, 25, 1.42695e-08, 2.81211e-32, 3.78749e+06, 1.09214e+24, 3.97733e-06, 8.72721e-06
1.74753e-07, 26, 1.67669e-08, 1.72702e-33, 3.05259e+06, 1.27765e+24, 4.40136e-06, 1.05936e-05
1.74753e-07, 27, 1.95698e-08, 1.05247e-34, 2.4804e+06, 1.48585e+24, 4.85254e-06, 1.12634e-05
1.74753e-07, 28, 2.27184e-08, 6.36804e-36, 2.03073e+06, 1.71851e+24, 5.33154e-06, 1.35274e-05
1.74753e-07, 29, 2.62156e-08, 3.82737e-37, 1.6743e+06, 1.97747e+24, 5.83901e-06, 1.42806e-05
1.74753e-07, 30, 3.01292e-08, 2.28606e-38, 1.38949e+06, 2.26466e+24, 6.37562e-06, 1.69909e-05
1.74753e-07, 31, 3.44189e-08, 1.35749e-39, 1.1602e+06, 2.58205e+24, 6.94201e-06, 1.78278e-05
1.74753e-07, 32, 3.91157e-08, 8.01698e-41, 974311, 2.93169e+24, 7.53882e-06, 2.10349e-05
1.74753e-07, 33, 4.43625e-08, 4.71031e-42, 822614, 3.31569e+24, 8.16668e-06, 2.19549e-05
1.74753e-07, 34, 5.00458e-08, 2.75413e-43, 698053, 3.73624e+24, 8.82622e-06, 2.57111e-05
1.74753e-07, 35, 5.62881e-08, 1.60301e-44, 595180, 4.19557e+24, 9.51806e-06, 2.67128e-05
1.74753e-07, 36, 6.30732e-08, 9.28995e-46, 509752, 4.69601e+24, 1.02428e-05, 3.10721e-05
1.74753e-07, 37, 7.03979e-08, 5.36188e-47, 438443, 5.23993e+24, 1.10011e-05, 3.21533e-05
1.74753e-07, 38, 7.8509e-08, 3.08277e-48, 378628, 5.82979e+24, 1.17935e-05, 3.71715e-05
1.74753e-07, 39, 8.70974e-08, 1.76591e-49, 328222, 6.46811e+24, 1.26206e-05, 3.83291e-05
1.74753e-07, 40, 9.63922e-08, 1.00805e-50, 285557, 7.15746e+24, 1.34831e-05, 4.40633e-05
1.74753e-07, 41, 1.06428e-07, 5.73527e-52, 249294, 7.90049e+24, 1.43814e-05, 4.52934e-05
1.74753e-07, 42, 1.17226e-07, 3.25276e-53, 218350, 8.69993e+24, 1.53162e-05, 5.18023e-05
1.74753e-07, 43, 1.28717e-07, 1.83925e-54, 191843, 9.55856e+24, 1.62881e-05, 5.31002e-05
1.74753e-07, 44, 1.41162e-07, 1.037e-55, 169057, 1.04792e+25, 1.72977e-05, 6.04439e-05
1.74753e-07, 45, 1.54473e-07, 5.83071e-57, 149401, 1.14649e+25, 1.83454e-05, 6.18044e-05
1.74753e-07, 46, 1.68676e-07, 3.2698e-58, 132390, 1.25184e+25, 1.94319e-05, 7.0044e-05
1.74753e-07, 47, 1.83715e-07, 1.82905e-59, 117621, 1.3643e+25, 2.05578e-05, 7.1461e-05
1.74753e-07, 48, 1.99616e-07, 1.02066e-60, 104760, 1.48417e+25, 2.17236e-05, 8.06592e-05
1.74753e-07, 49, 2.16519e-07, 5.68237e-62, 93528.8, 1.61177e+25, 2.29298e-05, 8.21258e-05
1.74753e-07, 50, 2.34449e-07, 3.15654e-63, 83693, 1.74743e+25, 2.4177e-05, 9.23462e-05
1.74753e-07, 51, 2.53651e-07, 1.7497e-64, 75056.5, 1.89147e+25, 2.54657e-05, 9.38551e-05
1.74753e-07, 52, 2.73658e-07, 9.67883e-66, 67453.7, 2.04424e+25, 2.67965e-05, 0.000105162
1.74753e-07, 53, 2.95211e-07, 5.34346e-67, 60744.5, 2.20608e+25, 2.817e-05, 0.000106706
1.74753e-07, 54, 3.17709e-07, 2.94438e-68, 54809.9, 2.37735e+25, 2.95866e-05, 0.000119166
1.74753e-07, 55, 3.4121e-07, 1.61945e-69, 49548.4, 2.55841e+25, 3.10469e-05, 0.000120734
1.74753e-07, 56, 3.6629e-07, 8.89143e-71, 44873.5, 2.74961e+25, 3.25514e-05, 0.000134413
1.74753e-07, 57, 3.93015e-07, 4.87341e-72, 40711.1, 2.95133e+25, 3.41007e-05, 0.000135999
1.74753e-07, 58, 4.20356e-07, 2.66672e-73, 36997.4, 3.16396e+25, 3.56953e-05, 0.000150965
1.74753e-07, 59, 4.49405e-07, 1.45689e-74, 33677.4, 3.38787e+25, 3.73356e-05, 0.000152557
1.74753e-07, 60, 4.79597e-07, 7.94711e-76, 30703.9, 3.62346e+25, 3.90223e-05, 0.000168877
1.74753e-07, 61, 5.12138e-07, 4.32855e-77, 28035.7, 3.87113e+25, 4.07558e-05, 0.000170466
1.74753e-07, 62, 5.45442e-07, 2.35423e-78, 25637.2, 4.13129e+25, 4.25366e-05, 0.000188211
1.74753e-07, 63, 5.79778e-07, 1.27864e-79, 23477.5, 4.40434e+25, 4.43652e-05, 0.000189785
1.74753e-07, 64, 6.16273e-07, 6.93518e-81, 21529.6, 4.69071e+25, 4.62422e-05, 0.000209024
1.74753e-07, 65, 6.54292e-07, 3.75663e-82, 19769.8, 4.99082e+25, 4.81681e-05, 0.000210573
1.74753e-07, 66, 6.94577e-07, 2.03229e-83, 18177.5, 5.30511e+25, 5.01433e-05, 0.000231376
1.74753e-07, 67, 7.35664e-07, 1.09808e-84, 16734.6, 5.63401e+25, 5.21683e-05, 0.000232888
1.74753e-07, 68, 7.78827e-07, 5.92603e-86, 15425.1, 5.97798e+25, 5.42437e-05, 0.000255326
1.74753e-07, 69, 8.23782e-07, 3.19439e-87, 14234.9, 6.33746e+25, 5.637e-05, 0.000256789
1.74753e-07, 70, 8.70622e-07, 1.71996e-88, 13151.8, 6.71291e+25, 5.85476e-05, 0.000280935
1.74753e-07, 71, 9.19334e-07, 9.25068e-90, 12164.8, 7.1048e+25, 6.0777e-05, 0.000282336
1.74753e-07, 72, 9.70148e-07, 4.97008e-91, 11264.1, 7.51361e+25, 6.30587e-05, 0.00030826
1.74753e-07, 73, 1.02405e-06, 2.66748e-92, 10441.2, 7.93981e+25, 6.53931e-05, 0.000309587
1.74753e-07, 74, 1.07719e-06, 1.43021e-93, 9688.39, 8.38389e+25, 6.77809e-05, 0.000337363
1.74753e-07, 75, 1.1339e-06, 7.66073e-95, 8998.9, 8.84634e+25, 7.02224e-05, 0.000338603
1.74753e-07, 76, 1.19243e-06, 4.09944e-96, 8366.65, 9.32767e+25, 7.27181e-05, 0.000368303
1.74753e-07, 77, 1.25324e-06, 2.19166e-97, 7786.23, 9.82837e+25, 7.52686e-05, 0.000369442
1.74753e-07, 78, 1.31629e-06, 1.17064e-98, 7252.81, 1.0349e+26, 7.78742e-05, 0.00040114
1.74753e-07, 79, 1.38334e-06, 6.2473e-100, 6762.04, 1.089e+26, 8.05355e-05, 0.000402164
1.74753e-07, 80, 1.45031e-06, 3.33107e-101, 6310.04, 1.14519e+26, 8.32529e-05, 0.000435934
1.74753e-07, 81, 1.51968e-06, 1.77463e-102, 5893.31, 1.20354e+26, 8.60268e-05, 0.000436829
1.74753e-07, 82, 1.59174e-06, 9.44659e-104, 5508.72, 1.26408e+26, 8.88579e-05, 0.000472745
1.74753e-07, 83, 1.66534e-06, 5.0245e-105, 5153.44, 1.32688e+26, 9.17464e-05, 0.000473497
1.74753e-07, 84, 1.74205e-06, 2.67036e-106, 4824.93, 1.39199e+26, 9.46929e-05, 0.000511633
1.74753e-07, 85, 1.82219e-06, 1.41812e-107, 4520.88, 1.45947e+26, 9.76979e-05, 0.000512227
1.74753e-07, 86, 1.90444e-06, 7.52547e-109, 4239.22, 1.52937e+26, 0.000100762, 0.000552659
1.74753e-07, 87, 1.98885e-06, 3.99057e-110, 3978.06, 1.60175e+26, 0.000103885, 0.00055308
1.74753e-07, 88, 2.07581e-06, 2.11459e-111, 3735.71, 1.67668e+26, 0.000107068, 0.000595881
1.74753e-07, 89, 2.16464e-06, 1.11973e-112, 3510.61, 1.7542e+26, 0.000110311, 0.000596114
1.74753e-07, 90, 2.25649e-06, 5.92522e-114, 3301.37, 1.83438e+26, 0.000113615, 0.00064136
1.74753e-07, 91, 2.35743e-06, 3.13332e-115, 3106.71, 1.91727e+26, 0.00011698, 0.00064139
1.74753e-07, 92, 2.45214e-06, 1.65585e-116, 2925.46, 2.00295e+26, 0.000120407, 0.000689156
1.74753e-07, 93, 2.55128e-06, 8.74502e-118, 2756.59, 2.09146e+26, 0.000123896, 0.000688968
1.74753e-07, 94, 2.65607e-06, 4.61559e-119, 2599.11, 2.18288e+26, 0.000127447, 0.000739329
1.74753e-07, 95, 2.76101e-06, 2.4346e-120, 2452.16, 2.27726e+26, 0.000131061, 0.000738907
1.74753e-07, 96, 2.86954e-06, 1.28342e-121, 2314.92, 2.37467e+26, 0.000134739, 0.000791939
1.74753e-07, 97, 2.98145e-06, 6.76165e-123, 2186.67, 2.47517e+26, 0.00013848, 0.000791267
1.74753e-07, 98, 3.09747e-06, 3.56031e-124, 2066.74, 2.57883e+26, 0.000142286, 0.000847046
1.74753e-07, 99, 3.22885e-06, 1.8736e-125, 1954.5, 2.68571e+26, 0.000146156, 0.000846108
1.74753e-07, 100, 3.33707e-06, 9.8543e-127, 1849.39, 2.79588e+26, 0.000150092, 0.000904708
1.74753e-07, 101, 3.45925e-06, 5.18012e-128, 1750.9, 2.9094e+26, 0.000154093, 0.000903489
1.74753e-07, 102, 3.58927e-06, 2.72159e-129, 1658.55, 3.02635e+26, 0.00015816, 0.000964987
1.74753e-07, 103, 3.71885e-06, 1.42915e-130, 1571.9, 3.14679e+26, 0.000162294, 0.000963469
1.74753e-07, 104, 3.86775e-06, 7.5009e-132, 1490.55, 3.27079e+26, 0.000166494, 0.00102794
1.74753e-07, 105, 4.00176e-06, 3.93487e-133, 1414.13, 3.39841e+26, 0.000170762, 0.00102611
2.1049e-07, 5, 2.1616e-11, 1.51488e+11, 2.19724e+10, 9.99941e+20, 7.27884e-08, 5.49364e-08
2.1049e-07, 6, 4.65727e-11, 5.52759e+08, 8.06084e+09, 2.07348e+21, 1.12206e-07, 1.00558e-07
2.1049e-07, 7, 8.90163e-11, 1.91085e+06, 3.45281e+09, 3.84137e+21, 1.62581e-07, 1.4779e-07
2.1049e-07, 8, 1.56331e-10, 6342.88, 1.6566e+09, 6.55321e+21, 2.24945e-07, 2.36292e-07
2.1049e-07, 9, 2.56117e-10, 20.3889, 8.6672e+08, 1.0497e+22, 3.0029e-07, 3.1542e-07
2.1049e-07, 10, 3.98805e-10, 0.0638649, 4.85526e+08, 1.59991e+22, 3.89572e-07, 4.66121e-07
2.1049e-07, 11, 5.95173e-10, 0.000195892, 2.87444e+08, 2.34242e+22, 4.93714e-07, 5.85945e-07
2.1049e-07, 12, 8.56996e-10, 5.6347e-07, 1.78121e+08, 3.31756e+22, 6.13613e-07, 8.20349e-07
2.1049e-07, 13, 1.19781e-09, 1.65974e-09, 1.1469e+08, 4.56949e+22, 7.50139e-07, 9.89336e-07
2.1049e-07, 14, 1.63339e-09, 4.82665e-12, 7.62972e+07, 6.1462e+22, 9.04142e-07, 1.33105e-06
2.1049e-07, 15, 2.17891e-09, 1.38801e-14, 5.22049e+07, 8.09952e+22, 1.07645e-06, 1.55738e-06
2.1049e-07, 16, 2.84883e-09, 3.95351e-17, 3.66061e+07, 1.04851e+23, 1.26788e-06, 2.03193e-06
2.1049e-07, 17, 3.66811e-09, 1.1176e-19, 2.62267e+07, 1.33626e+23, 1.47921e-06, 2.32345e-06
2.1049e-07, 18, 4.65414e-09, 3.20735e-22, 1.9152e+07, 1.67952e+23, 1.71124e-06, 2.95809e-06
2.1049e-07, 19, 5.82029e-09, 1.38695e-24, 1.42255e+07, 2.08501e+23, 1.96472e-06, 3.32228e-06
2.1049e-07, 20, 7.20203e-09, 3.61096e-26, 1.07287e+07, 2.55985e+23, 2.2404e-06, 4.14581e-06
2.1049e-07, 21, 8.80757e-09, 2.18126e-27, 8.20365e+06, 3.11151e+23, 2.53903e-06, 4.58978e-06
2.1049e-07, 22, 1.06622e-08, 1.38722e-28, 6.35168e+06, 3.74788e+23, 2.86132e-06, 5.63237e-06
2.1049e-07, 23, 1.28178e-08, 8.75293e-30, 4.97405e+06, 4.47719e+23, 3.208e-06, 6.16285e-06
2.1049e-07, 24, 1.52639e-08, 5.4696e-31, 3.93597e+06, 5.3081e+23, 3.57977e-06, 7.45591e-06
2.1049e-07, 25, 1.80671e-08, 3.3872e-32, 3.14444e+06, 6.24963e+23, 3.97733e-06, 8.07926e-06
2.1049e-07, 26, 2.11931e-08, 2.0802e-33, 2.53431e+06, 7.31119e+23, 4.40136e-06, 9.6553e-06
2.1049e-07, 27, 2.47328e-08, 1.2677e-34, 2.05927e+06, 8.50256e+23, 4.85254e-06, 1.03775e-05
2.1049e-07, 28, 2.87054e-08, 7.67033e-36, 1.68595e+06, 9.83392e+23, 5.33154e-06, 1.227e-05
2.1049e-07, 29, 3.3135e-08, 4.61009e-37, 1.39003e+06, 1.13158e+24, 5.83901e-06, 1.30968e-05
2.1049e-07, 30, 3.80547e-08, 2.75356e-38, 1.15358e+06, 1.29592e+24, 6.37562e-06, 1.53401e-05
2.1049e-07, 31, 4.34705e-08, 1.63511e-39, 963218, 1.47755e+24, 6.94201e-06, 1.62766e-05
2.1049e-07, 32, 4.94087e-08, 9.65648e-41, 808889, 1.67762e+24, 7.53882e-06, 1.89059e-05
2.1049e-07, 33, 5.60158e-08, 5.67359e-42, 682948, 1.89736e+24, 8.16668e-06, 1.99573e-05
2.1049e-07, 34, 6.31806e-08, 3.31736e-43, 579536, 2.13801e+24, 8.82622e-06, 2.30084e-05
2.1049e-07, 35, 7.10589e-08, 1.93083e-44, 494129, 2.40086e+24, 9.51806e-06, 2.41793e-05
2.1049e-07, 36, 7.96114e-08, 1.11898e-45, 423205, 2.68723e+24, 1.02428e-05, 2.76886e-05
2.1049e-07, 37, 8.93599e-08, 6.45841e-47, 364003, 2.99848e+24, 1.10011e-05, 2.89835e-05
2.1049e-07, 38, 9.93838e-08, 3.7132e-48, 314344, 3.33602e+24, 1.17935e-05, 3.29879e-05
2.1049e-07, 39, 1.09916e-07, 2.12705e-49, 272495, 3.70129e+24, 1.26206e-05, 3.44109e-05
2.1049e-07, 40, 1.21646e-07, 1.2142e-50, 237074, 4.09576e+24, 1.34831e-05, 3.89479e-05
2.1049e-07, 41, 1.34293e-07, 6.90816e-52, 206968, 4.52095e+24, 1.43814e-05, 4.05028e-05
2.1049e-07, 42, 1.47841e-07, 3.91796e-53, 181277, 4.97842e+24, 1.53162e-05, 4.56102e-05
2.1049e-07, 43, 1.62355e-07, 2.21538e-54, 159272, 5.46976e+24, 1.62881e-05, 4.73008e-05
2.1049e-07, 44, 1.78031e-07, 1.24907e-55, 140354, 5.9966e+24, 1.72977e-05, 5.30167e-05
2.1049e-07, 45, 1.94728e-07, 7.02312e-57, 124036, 6.56061e+24, 1.83454e-05, 5.48465e-05
2.1049e-07, 46, 2.13305e-07, 3.93849e-58, 109912, 7.16351e+24, 1.94319e-05, 6.12092e-05
2.1049e-07, 47, 2.32142e-07, 2.2031e-59, 97651, 7.80703e+24, 2.05578e-05, 6.31815e-05
2.1049e-07, 48, 2.51579e-07, 1.22939e-60, 86973.8, 8.49297e+24, 2.17236e-05, 7.02296e-05
